hum,windspeed,Predicted Y
0.69,0.2537,0.17855018231599248
0.65,0.1343,0.18590860862565978
0.69,0.2985,0.17855018231599248
0.65,0.2836,0.18590860862565978
0.65,0.4179,0.18590860862565978
0.69,0.4179,0.17855018231599248
0.77,0.4627,0.16383332969665784
0.82,0.4627,0.15463529680957372
0.67,0.6119,0.18222939547082612
0.67,0.4627,0.18222939547082612
0.63,0.3284,0.18958782178049344
0.63,0.3284,0.18958782178049344
0.67,0.2836,0.18222939547082612
0.67,0.2239,0.18222939547082612
0.71,0.2239,0.17487096916115882
0.67,0.194,0.18222939547082612
0.71,0.2836,0.17487096916115882
0.71,0.2537,0.17487096916115882
0.71,0.2836,0.17487096916115882
0.76,0.194,0.16567293627407467
0.71,0.2239,0.17487096916115882
0.71,0.2836,0.17487096916115882
0.67,0.2239,0.18222939547082612
0.55,0.2537,0.20430467439982802
0.51,0.2836,0.21166310070949534
0.51,0.1343,0.21166310070949534
0.45,0.0,0.22270074017399633
0.42,0.0,0.2282195599062468
0.45,0.1642,0.22270074017399633
0.45,0.2239,0.22270074017399633
0.48,0.1642,0.21718192044174583
0.48,0.1343,0.21718192044174583
0.52,0.1642,0.20982349413207851
0.55,0.1642,0.20430467439982802
0.55,0.0,0.20430467439982802
0.63,0.0,0.18958782178049344
0.67,0.0896,0.18222939547082612
0.59,0.0,0.19694624809016076
0.72,0.1642,0.173031362583742
0.72,0.1045,0.173031362583742
0.82,0.0896,0.15463529680957372
0.72,0.1343,0.173031362583742
0.72,0.1343,0.173031362583742
0.72,0.1642,0.173031362583742
0.72,0.2239,0.173031362583742
0.77,0.194,0.16383332969665784
0.77,0.2537,0.16383332969665784
0.67,0.2239,0.18222939547082612
0.68,0.2836,0.1803897888934093
0.68,0.2239,0.1803897888934093
0.67,0.2239,0.18222939547082612
0.68,0.194,0.1803897888934093
0.72,0.194,0.173031362583742
0.72,0.194,0.173031362583742
0.68,0.2537,0.1803897888934093
0.72,0.2239,0.173031362583742
0.72,0.2239,0.173031362583742
0.68,0.1343,0.1803897888934093
0.68,0.1343,0.1803897888934093
0.72,0.194,0.173031362583742
0.72,0.2239,0.173031362583742
0.82,0.1642,0.15463529680957372
0.77,0.2239,0.16383332969665784
0.77,0.2239,0.16383332969665784
0.82,0.2537,0.15463529680957372
0.82,0.194,0.15463529680957372
0.77,0.2239,0.16383332969665784
0.77,0.2239,0.16383332969665784
0.77,0.2537,0.16383332969665784
0.72,0.2239,0.173031362583742
0.72,0.2537,0.173031362583742
0.67,0.2537,0.18222939547082612
0.72,0.1642,0.173031362583742
0.68,0.2239,0.1803897888934093
0.64,0.1343,0.1877482152030766
0.6,0.1343,0.19510664151274393
0.56,0.1343,0.2024650678224112
0.6,0.1343,0.19510664151274393
0.64,0.1642,0.1877482152030766
0.64,0.194,0.1877482152030766
0.6,0.1045,0.19510664151274393
0.68,0.1045,0.1803897888934093
0.68,0.0896,0.1803897888934093
0.68,0.0896,0.1803897888934093
0.68,0.0896,0.1803897888934093
0.68,0.194,0.1803897888934093
0.72,0.1642,0.173031362583742
0.72,0.1045,0.173031362583742
0.72,0.1343,0.173031362583742
0.77,0.1343,0.16383332969665784
0.77,0.1642,0.16383332969665784
0.77,0.194,0.16383332969665784
0.77,0.2239,0.16383332969665784
0.82,0.2239,0.15463529680957372
0.77,0.1343,0.16383332969665784
0.68,0.1642,0.1803897888934093
0.64,0.1343,0.1877482152030766
0.64,0.1642,0.1877482152030766
0.6,0.0896,0.19510664151274393
0.6,0.0,0.19510664151274393
0.6,0.194,0.19510664151274393
0.6,0.2239,0.19510664151274393
0.6,0.1642,0.19510664151274393
0.64,0.1343,0.1877482152030766
0.68,0.1343,0.1803897888934093
0.68,0.1045,0.1803897888934093
0.68,0.1343,0.1803897888934093
0.68,0.1642,0.1803897888934093
0.68,0.1642,0.1803897888934093
0.73,0.194,0.17119175600632516
0.73,0.1642,0.17119175600632516
0.88,0.1642,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.83,0.2239,0.1527956902321569
0.88,0.194,0.14359765734507277
0.88,0.194,0.14359765734507277
0.88,0.194,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.94,0.2537,0.1325600178805718
0.94,0.2239,0.1325600178805718
0.88,0.1642,0.14359765734507277
0.88,0.1642,0.14359765734507277
0.94,0.1642,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.88,0.194,0.14359765734507277
0.78,0.1045,0.161993723119241
0.83,0.1642,0.1527956902321569
0.83,0.1045,0.1527956902321569
0.83,0.1045,0.1527956902321569
0.88,0.0,0.14359765734507277
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
1.0,0.0,0.12152237841607083
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0896,0.1325600178805718
1.0,0.1343,0.12152237841607083
1.0,0.1642,0.12152237841607083
1.0,0.194,0.12152237841607083
1.0,0.194,0.12152237841607083
1.0,0.1045,0.12152237841607083
1.0,0.0896,0.12152237841607083
0.88,0.0,0.14359765734507277
0.83,0.1642,0.1527956902321569
0.78,0.0896,0.161993723119241
0.74,0.1642,0.16935214942890833
0.74,0.194,0.16935214942890833
0.74,0.1045,0.16935214942890833
0.74,0.1045,0.16935214942890833
0.74,0.1642,0.16935214942890833
0.83,0.1642,0.1527956902321569
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
1.0,0.0896,0.12152237841607083
0.94,0.0,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.1045,0.1325600178805718
1.0,0.1343,0.12152237841607083
1.0,0.1045,0.12152237841607083
1.0,0.1642,0.12152237841607083
0.94,0.194,0.1325600178805718
0.89,0.2239,0.14175805076765594
0.89,0.194,0.14175805076765594
0.83,0.1642,0.1527956902321569
0.83,0.194,0.1527956902321569
0.83,0.2239,0.1527956902321569
0.79,0.1642,0.16015411654182418
0.74,0.1343,0.16935214942890833
0.78,0.0896,0.161993723119241
0.83,0.1045,0.1527956902321569
0.89,0.0896,0.14175805076765594
0.94,0.1343,0.1325600178805718
0.89,0.0896,0.14175805076765594
1.0,0.0896,0.12152237841607083
0.94,0.0,0.1325600178805718
0.94,0.0896,0.1325600178805718
1.0,0.0,0.12152237841607083
1.0,0.1045,0.12152237841607083
1.0,0.0,0.12152237841607083
1.0,0.0,0.12152237841607083
0.94,0.0,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.1343,0.1325600178805718
1.0,0.1343,0.12152237841607083
1.0,0.1045,0.12152237841607083
1.0,0.1045,0.12152237841607083
0.94,0.1045,0.1325600178805718
1.0,0.0896,0.12152237841607083
1.0,0.0896,0.12152237841607083
0.94,0.1045,0.1325600178805718
0.94,0.0,0.1325600178805718
1.0,0.0,0.12152237841607083
1.0,0.0,0.12152237841607083
0.94,0.1343,0.1325600178805718
0.94,0.0,0.1325600178805718
1.0,0.1642,0.12152237841607083
0.94,0.1642,0.1325600178805718
1.0,0.1343,0.12152237841607083
1.0,0.0896,0.12152237841607083
0.94,0.0896,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.88,0.1045,0.14359765734507277
0.9,0.0896,0.1399184441902391
0.88,0.0896,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.83,0.0896,0.1527956902321569
0.83,0.0896,0.1527956902321569
0.78,0.0,0.161993723119241
0.74,0.1343,0.16935214942890833
0.74,0.1343,0.16935214942890833
0.78,0.0896,0.161993723119241
0.74,0.1045,0.16935214942890833
0.78,0.1045,0.161993723119241
0.88,0.0,0.14359765734507277
0.83,0.0,0.1527956902321569
0.83,0.0896,0.1527956902321569
0.88,0.0,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.88,0.0896,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.94,0.1343,0.1325600178805718
0.88,0.0,0.14359765734507277
0.83,0.0,0.1527956902321569
0.83,0.0,0.1527956902321569
0.78,0.1343,0.161993723119241
0.78,0.0,0.161993723119241
0.74,0.0,0.16935214942890833
0.78,0.0,0.161993723119241
0.78,0.0,0.161993723119241
0.7,0.0,0.17671057573857565
0.74,0.0,0.16935214942890833
0.74,0.0,0.16935214942890833
0.83,0.1343,0.1527956902321569
0.83,0.0896,0.1527956902321569
0.94,0.0896,0.1325600178805718
0.88,0.0896,0.14359765734507277
0.94,0.1045,0.1325600178805718
0.94,0.0,0.1325600178805718
0.88,0.1045,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.94,0.0,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.88,0.0,0.14359765734507277
0.94,0.0896,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.89,0.194,0.14175805076765594
0.89,0.194,0.14175805076765594
0.79,0.2239,0.16015411654182418
0.79,0.1642,0.16015411654182418
0.74,0.1642,0.16935214942890833
0.7,0.1642,0.17671057573857565
0.62,0.1343,0.19142742835791027
0.65,0.1642,0.18590860862565978
0.7,0.1343,0.17671057573857565
0.83,0.1045,0.1527956902321569
0.82,0.0896,0.15463529680957372
0.89,0.1343,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.94,0.1343,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.1642,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.94,0.1045,0.1325600178805718
0.89,0.1045,0.14175805076765594
0.89,0.194,0.14175805076765594
0.94,0.1642,0.1325600178805718
0.89,0.1045,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.74,0.2239,0.16935214942890833
0.79,0.1045,0.16015411654182418
0.83,0.0896,0.1527956902321569
0.83,0.194,0.1527956902321569
0.89,0.194,0.14175805076765594
0.89,0.2239,0.14175805076765594
0.89,0.1343,0.14175805076765594
0.78,0.0,0.161993723119241
0.83,0.0,0.1527956902321569
0.88,0.0896,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.94,0.0896,0.1325600178805718
0.88,0.0,0.14359765734507277
0.94,0.0,0.1325600178805718
0.94,0.1642,0.1325600178805718
0.94,0.1642,0.1325600178805718
0.94,0.2239,0.1325600178805718
0.94,0.2239,0.1325600178805718
0.94,0.0,0.1325600178805718
0.83,0.1045,0.1527956902321569
0.79,0.0,0.16015411654182418
0.74,0.2537,0.16935214942890833
0.62,0.2537,0.19142742835791027
0.7,0.1343,0.17671057573857565
0.7,0.194,0.17671057573857565
0.7,0.2239,0.17671057573857565
0.83,0.2537,0.1527956902321569
0.83,0.2537,0.1527956902321569
0.83,0.2985,0.1527956902321569
0.88,0.2537,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.94,0.1343,0.1325600178805718
0.94,0.194,0.1325600178805718
1.0,0.194,0.12152237841607083
1.0,0.194,0.12152237841607083
0.94,0.194,0.1325600178805718
0.88,0.194,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.88,0.1343,0.14359765734507277
0.83,0.0,0.1527956902321569
0.78,0.2537,0.161993723119241
0.65,0.194,0.18590860862565978
0.61,0.194,0.1932670349353271
0.61,0.1642,0.1932670349353271
0.61,0.194,0.1932670349353271
0.51,0.2985,0.21166310070949534
0.45,0.3881,0.22270074017399633
0.41,0.3582,0.23005916648366362
0.47,0.2985,0.21902152701916267
0.41,0.2239,0.23005916648366362
0.5,0.0896,0.21350270728691217
0.53,0.0896,0.20798388755466168
0.56,0.0,0.2024650678224112
0.68,0.0,0.1803897888934093
0.77,0.1045,0.16383332969665784
0.83,0.1045,0.1527956902321569
0.77,0.0896,0.16383332969665784
0.83,0.1045,0.1527956902321569
0.83,0.1045,0.1527956902321569
0.83,0.194,0.1527956902321569
0.83,0.194,0.1527956902321569
0.83,0.2239,0.1527956902321569
0.83,0.2239,0.1527956902321569
0.77,0.1343,0.16383332969665784
0.73,0.194,0.17119175600632516
0.64,0.0,0.1877482152030766
0.57,0.0896,0.2006254612449944
0.57,0.194,0.2006254612449944
0.47,0.3284,0.21902152701916267
0.47,0.2985,0.21902152701916267
0.5,0.2836,0.21350270728691217
0.53,0.2239,0.20798388755466168
0.53,0.194,0.20798388755466168
0.49,0.3582,0.215342313864329
0.52,0.2836,0.20982349413207851
0.52,0.2836,0.20982349413207851
0.55,0.194,0.20430467439982802
0.55,0.3284,0.20430467439982802
0.55,0.3284,0.20430467439982802
0.63,0.3881,0.18958782178049344
0.67,0.3284,0.18222939547082612
0.63,0.4179,0.18958782178049344
0.59,0.4179,0.19694624809016076
0.58,0.4179,0.19878585466757756
0.62,0.2985,0.19142742835791027
0.67,0.3284,0.18222939547082612
0.67,0.2537,0.18222939547082612
0.76,0.3284,0.16567293627407467
0.82,0.3582,0.15463529680957372
0.76,0.3582,0.16567293627407467
0.82,0.3284,0.15463529680957372
0.82,0.2537,0.15463529680957372
0.82,0.3284,0.15463529680957372
0.71,0.3582,0.17487096916115882
0.71,0.2836,0.17487096916115882
0.76,0.2985,0.16567293627407467
0.76,0.194,0.16567293627407467
0.87,0.2239,0.14543726392248957
0.82,0.194,0.15463529680957372
0.87,0.1045,0.14543726392248957
0.87,0.1045,0.14543726392248957
0.93,0.2239,0.13439962445798861
0.93,0.2239,0.13439962445798861
0.93,0.2985,0.13439962445798861
0.87,0.2537,0.14543726392248957
0.87,0.2985,0.14543726392248957
0.87,0.2836,0.14543726392248957
0.87,0.2537,0.14543726392248957
0.87,0.2836,0.14543726392248957
0.81,0.1642,0.15647490338699052
0.76,0.194,0.16567293627407467
0.76,0.194,0.16567293627407467
0.76,0.3582,0.16567293627407467
0.71,0.2836,0.17487096916115882
0.66,0.2537,0.18406900204824295
0.62,0.194,0.19142742835791027
0.62,0.2239,0.19142742835791027
0.81,0.1642,0.15647490338699052
0.81,0.2537,0.15647490338699052
0.87,0.194,0.14543726392248957
0.87,0.1642,0.14543726392248957
0.81,0.194,0.15647490338699052
0.76,0.1642,0.16567293627407467
0.76,0.2537,0.16567293627407467
0.71,0.2239,0.17487096916115882
0.81,0.0896,0.15647490338699052
0.81,0.0896,0.15647490338699052
0.87,0.1045,0.14543726392248957
0.81,0.0896,0.15647490338699052
0.76,0.1045,0.16567293627407467
0.81,0.0,0.15647490338699052
0.87,0.1045,0.14543726392248957
0.76,0.1045,0.16567293627407467
0.71,0.0,0.17487096916115882
0.71,0.1343,0.17487096916115882
0.71,0.1045,0.17487096916115882
0.66,0.0896,0.18406900204824295
0.66,0.1045,0.18406900204824295
0.71,0.2239,0.17487096916115882
0.71,0.1343,0.17487096916115882
0.67,0.1642,0.18222939547082612
0.76,0.0,0.16567293627407467
0.76,0.0,0.16567293627407467
0.76,0.1045,0.16567293627407467
0.76,0.1642,0.16567293627407467
0.76,0.1642,0.16567293627407467
0.76,0.0,0.16567293627407467
0.82,0.0,0.15463529680957372
0.82,0.0,0.15463529680957372
0.82,0.0,0.15463529680957372
0.82,0.1045,0.15463529680957372
0.87,0.0896,0.14543726392248957
0.87,0.1045,0.14543726392248957
0.87,0.0,0.14543726392248957
0.82,0.1045,0.15463529680957372
0.82,0.0896,0.15463529680957372
0.82,0.1343,0.15463529680957372
0.82,0.1045,0.15463529680957372
0.82,0.2836,0.15463529680957372
0.77,0.2239,0.16383332969665784
0.67,0.2537,0.18222939547082612
0.67,0.2836,0.18222939547082612
0.64,0.2836,0.1877482152030766
0.56,0.2985,0.2024650678224112
0.56,0.2985,0.2024650678224112
0.53,0.2537,0.20798388755466168
0.56,0.2836,0.2024650678224112
0.56,0.3284,0.2024650678224112
0.6,0.3881,0.19510664151274393
0.64,0.2836,0.1877482152030766
0.68,0.2239,0.1803897888934093
0.68,0.2239,0.1803897888934093
0.72,0.1343,0.173031362583742
0.72,0.1343,0.173031362583742
0.77,0.1343,0.16383332969665784
0.77,0.1343,0.16383332969665784
0.77,0.1642,0.16383332969665784
0.82,0.1642,0.15463529680957372
0.82,0.1045,0.15463529680957372
0.88,0.0,0.14359765734507277
0.82,0.1343,0.15463529680957372
0.82,0.1045,0.15463529680957372
0.77,0.1045,0.16383332969665784
0.63,0.0,0.18958782178049344
0.6,0.2985,0.19510664151274393
0.56,0.3881,0.2024650678224112
0.46,0.2836,0.2208611335965795
0.43,0.3284,0.22637995332882996
0.41,0.2239,0.23005916648366362
0.41,0.2836,0.23005916648366362
0.47,0.2836,0.21902152701916267
0.47,0.3284,0.21902152701916267
0.47,0.2537,0.21902152701916267
0.53,0.1642,0.20798388755466168
0.56,0.1343,0.2024650678224112
0.77,0.1642,0.16383332969665784
0.82,0.1045,0.15463529680957372
0.72,0.0,0.173031362583742
0.77,0.1045,0.16383332969665784
0.72,0.194,0.173031362583742
0.63,0.194,0.18958782178049344
0.67,0.194,0.18222939547082612
0.67,0.2239,0.18222939547082612
0.62,0.2836,0.19142742835791027
0.62,0.194,0.19142742835791027
0.66,0.194,0.18406900204824295
0.62,0.194,0.19142742835791027
0.62,0.1642,0.19142742835791027
0.63,0.194,0.18958782178049344
0.52,0.0,0.20982349413207851
0.49,0.0,0.215342313864329
0.49,0.0896,0.215342313864329
0.46,0.0896,0.2208611335965795
0.43,0.0896,0.22637995332882996
0.46,0.1343,0.2208611335965795
0.49,0.194,0.215342313864329
0.52,0.1343,0.20982349413207851
0.64,0.0896,0.1877482152030766
0.59,0.1045,0.19694624809016076
0.77,0.1045,0.16383332969665784
0.88,0.0896,0.14359765734507277
0.82,0.0,0.15463529680957372
0.88,0.0896,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.87,0.0,0.14543726392248957
0.87,0.1045,0.14543726392248957
0.82,0.0,0.15463529680957372
0.88,0.0,0.14359765734507277
0.94,0.0,0.1325600178805718
0.82,0.0,0.15463529680957372
0.77,0.0,0.16383332969665784
0.68,0.0896,0.1803897888934093
0.63,0.0,0.18958782178049344
0.53,0.0,0.20798388755466168
0.46,0.0,0.2208611335965795
0.5,0.0,0.21350270728691217
0.41,0.0,0.23005916648366362
0.44,0.0,0.22454034675141316
0.56,0.2537,0.2024650678224112
0.6,0.0896,0.19510664151274393
0.52,0.0,0.20982349413207851
0.49,0.0,0.215342313864329
0.68,0.0,0.1803897888934093
0.68,0.0,0.1803897888934093
0.63,0.0,0.18958782178049344
0.72,0.0,0.173031362583742
0.82,0.0,0.15463529680957372
0.82,0.0,0.15463529680957372
0.88,0.0,0.14359765734507277
0.94,0.1343,0.1325600178805718
0.88,0.1045,0.14359765734507277
0.94,0.0,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.82,0.0,0.15463529680957372
0.77,0.0,0.16383332969665784
0.77,0.0,0.16383332969665784
0.56,0.0,0.2024650678224112
0.35,0.0,0.24109680594816457
0.46,0.1045,0.2208611335965795
0.5,0.0896,0.21350270728691217
0.39,0.0,0.23373837963849725
0.44,0.0896,0.22454034675141316
0.5,0.1343,0.21350270728691217
0.46,0.1045,0.2208611335965795
0.68,0.1343,0.1803897888934093
0.77,0.1045,0.16383332969665784
0.77,0.0,0.16383332969665784
0.77,0.0,0.16383332969665784
0.88,0.0,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.86,0.0,0.1472768704999064
0.88,0.0,0.14359765734507277
0.77,0.0,0.16383332969665784
0.68,0.0896,0.1803897888934093
0.53,0.0896,0.20798388755466168
0.44,0.0896,0.22454034675141316
0.44,0.0896,0.22454034675141316
0.47,0.1642,0.21902152701916267
0.51,0.1642,0.21166310070949534
0.5,0.1343,0.21350270728691217
0.61,0.1045,0.1932670349353271
0.5,0.1045,0.21350270728691217
0.73,0.0896,0.17119175600632516
0.73,0.1045,0.17119175600632516
0.83,0.1045,0.1527956902321569
0.94,0.0,0.1325600178805718
0.88,0.1045,0.14359765734507277
0.94,0.0,0.1325600178805718
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.88,0.0,0.14359765734507277
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
0.88,0.0,0.14359765734507277
0.83,0.0,0.1527956902321569
0.77,0.0,0.16383332969665784
0.73,0.1642,0.17119175600632516
0.69,0.0896,0.17855018231599248
0.48,0.0896,0.21718192044174583
0.37,0.0,0.2374175927933309
0.37,0.0,0.2374175927933309
0.42,0.1045,0.2282195599062468
0.45,0.0896,0.22270074017399633
0.54,0.1045,0.20614428097724485
0.53,0.0,0.20798388755466168
0.78,0.0896,0.161993723119241
0.73,0.0,0.17119175600632516
0.88,0.0896,0.14359765734507277
0.88,0.0896,0.14359765734507277
0.88,0.1045,0.14359765734507277
0.88,0.0,0.14359765734507277
0.94,0.0896,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.88,0.1045,0.14359765734507277
0.88,0.1343,0.14359765734507277
0.88,0.0,0.14359765734507277
0.83,0.0896,0.1527956902321569
0.88,0.0896,0.14359765734507277
0.83,0.1045,0.1527956902321569
0.69,0.0,0.17855018231599248
0.69,0.1343,0.17855018231599248
0.73,0.1642,0.17119175600632516
0.73,0.1642,0.17119175600632516
0.73,0.194,0.17119175600632516
0.73,0.1045,0.17119175600632516
0.78,0.1642,0.161993723119241
0.73,0.1642,0.17119175600632516
0.78,0.2537,0.161993723119241
0.78,0.2239,0.161993723119241
0.83,0.2239,0.1527956902321569
0.83,0.2239,0.1527956902321569
0.78,0.194,0.161993723119241
0.83,0.194,0.1527956902321569
0.83,0.2836,0.1527956902321569
0.83,0.1343,0.1527956902321569
0.83,0.1343,0.1527956902321569
0.83,0.2836,0.1527956902321569
0.94,0.2985,0.1325600178805718
0.94,0.3881,0.1325600178805718
0.88,0.3284,0.14359765734507277
0.88,0.2537,0.14359765734507277
0.88,0.3881,0.14359765734507277
0.88,0.3881,0.14359765734507277
0.88,0.4478,0.14359765734507277
0.88,0.3881,0.14359765734507277
0.94,0.3284,0.1325600178805718
0.88,0.3284,0.14359765734507277
0.88,0.2239,0.14359765734507277
0.94,0.2836,0.1325600178805718
0.94,0.2537,0.1325600178805718
0.88,0.2239,0.14359765734507277
0.94,0.2239,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.1045,0.1325600178805718
1.0,0.1045,0.12152237841607083
0.94,0.0896,0.1325600178805718
0.94,0.0896,0.1325600178805718
0.94,0.1343,0.1325600178805718
0.94,0.0,0.1325600178805718
0.94,0.0,0.1325600178805718
1.0,0.194,0.12152237841607083
1.0,0.1045,0.12152237841607083
