hr,casual,Predicted Y
5,3,21.615103715129894
6,12,23.76290388858262
7,18,25.91070406203535
8,41,28.058504235488076
9,32,30.206304408940802
10,31,32.35410458239353
11,53,34.501904755846255
12,55,36.649704929298984
13,45,38.797505102751714
14,50,40.94530527620444
15,43,43.093105449657166
16,60,45.240905623109896
17,78,47.388705796562625
18,78,49.53650597001535
19,60,51.68430614346808
20,69,53.83210631692081
21,26,55.97990649037353
22,32,58.12770666382626
23,32,60.27550683727899
0,15,10.876102847866257
1,13,13.023903021318985
2,2,15.171703194771712
3,2,17.31950336822444
4,2,19.46730354167717
5,1,21.615103715129894
6,4,23.76290388858262
7,29,25.91070406203535
8,44,28.058504235488076
9,33,30.206304408940802
10,35,32.35410458239353
11,47,34.501904755846255
12,50,36.649704929298984
13,70,38.797505102751714
14,46,40.94530527620444
15,64,43.093105449657166
16,63,45.240905623109896
17,98,47.388705796562625
18,114,49.53650597001535
19,89,51.68430614346808
20,55,53.83210631692081
21,81,55.97990649037353
22,43,58.12770666382626
23,27,60.27550683727899
0,20,10.876102847866257
1,15,13.023903021318985
2,6,15.171703194771712
3,5,17.31950336822444
4,1,19.46730354167717
5,3,21.615103715129894
6,11,23.76290388858262
7,25,25.91070406203535
8,39,28.058504235488076
9,58,30.206304408940802
10,61,32.35410458239353
11,68,34.501904755846255
12,83,36.649704929298984
13,83,38.797505102751714
14,78,40.94530527620444
15,82,43.093105449657166
16,85,45.240905623109896
17,99,47.388705796562625
18,98,49.53650597001535
19,80,51.68430614346808
20,84,53.83210631692081
21,69,55.97990649037353
22,49,58.12770666382626
23,44,60.27550683727899
0,31,10.876102847866257
1,20,13.023903021318985
2,9,15.171703194771712
3,5,17.31950336822444
4,3,19.46730354167717
5,1,21.615103715129894
6,11,23.76290388858262
7,10,25.91070406203535
8,38,28.058504235488076
9,55,30.206304408940802
10,103,32.35410458239353
11,144,34.501904755846255
12,142,36.649704929298984
13,178,38.797505102751714
14,177,40.94530527620444
15,168,43.093105449657166
16,206,45.240905623109896
17,179,47.388705796562625
18,193,49.53650597001535
19,156,51.68430614346808
20,136,53.83210631692081
21,95,55.97990649037353
22,78,58.12770666382626
23,66,60.27550683727899
0,47,10.876102847866257
1,23,13.023903021318985
2,19,15.171703194771712
3,8,17.31950336822444
4,3,19.46730354167717
5,0,21.615103715129894
6,0,23.76290388858262
7,3,25.91070406203535
8,39,28.058504235488076
9,82,30.206304408940802
10,131,32.35410458239353
11,215,34.501904755846255
12,198,36.649704929298984
13,248,38.797505102751714
14,225,40.94530527620444
15,194,43.093105449657166
16,195,45.240905623109896
17,181,47.388705796562625
18,74,49.53650597001535
19,100,51.68430614346808
20,83,53.83210631692081
21,75,55.97990649037353
22,69,58.12770666382626
23,70,60.27550683727899
0,63,10.876102847866257
1,43,13.023903021318985
2,33,15.171703194771712
3,13,17.31950336822444
4,8,19.46730354167717
5,1,21.615103715129894
6,5,23.76290388858262
7,17,25.91070406203535
8,42,28.058504235488076
9,142,30.206304408940802
10,166,32.35410458239353
11,177,34.501904755846255
12,237,36.649704929298984
13,242,38.797505102751714
14,235,40.94530527620444
15,224,43.093105449657166
16,236,45.240905623109896
17,240,47.388705796562625
18,222,49.53650597001535
19,170,51.68430614346808
20,195,53.83210631692081
21,195,55.97990649037353
22,115,58.12770666382626
23,44,60.27550683727899
0,19,10.876102847866257
1,15,13.023903021318985
2,8,15.171703194771712
3,1,17.31950336822444
4,1,19.46730354167717
5,1,21.615103715129894
6,3,23.76290388858262
7,22,25.91070406203535
8,41,28.058504235488076
9,50,30.206304408940802
10,55,32.35410458239353
11,75,34.501904755846255
12,71,36.649704929298984
13,67,38.797505102751714
14,66,40.94530527620444
15,51,43.093105449657166
16,79,45.240905623109896
17,79,47.388705796562625
18,70,49.53650597001535
19,71,51.68430614346808
20,59,53.83210631692081
21,77,55.97990649037353
22,31,58.12770666382626
23,19,60.27550683727899
0,11,10.876102847866257
1,4,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,9,23.76290388858262
7,24,25.91070406203535
8,31,28.058504235488076
9,31,30.206304408940802
10,13,32.35410458239353
11,24,34.501904755846255
12,38,36.649704929298984
13,33,38.797505102751714
14,50,40.94530527620444
15,55,43.093105449657166
16,57,45.240905623109896
17,79,47.388705796562625
18,77,49.53650597001535
19,71,51.68430614346808
20,55,53.83210631692081
21,66,55.97990649037353
22,30,58.12770666382626
23,20,60.27550683727899
0,6,10.876102847866257
1,2,13.023903021318985
2,1,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,11,23.76290388858262
7,13,25.91070406203535
8,28,28.058504235488076
9,25,30.206304408940802
10,29,32.35410458239353
11,30,34.501904755846255
12,32,36.649704929298984
13,48,38.797505102751714
14,39,40.94530527620444
15,47,43.093105449657166
16,47,45.240905623109896
17,80,47.388705796562625
18,70,49.53650597001535
19,79,51.68430614346808
20,61,53.83210631692081
21,39,55.97990649037353
22,32,58.12770666382626
23,31,60.27550683727899
0,6,10.876102847866257
1,9,13.023903021318985
2,10,15.171703194771712
3,2,17.31950336822444
4,7,19.46730354167717
5,3,21.615103715129894
6,11,23.76290388858262
7,30,25.91070406203535
8,36,28.058504235488076
9,30,30.206304408940802
10,30,32.35410458239353
11,61,34.501904755846255
12,49,36.649704929298984
13,54,38.797505102751714
14,53,40.94530527620444
15,39,43.093105449657166
16,27,45.240905623109896
17,6,47.388705796562625
18,35,49.53650597001535
19,45,51.68430614346808
20,30,53.83210631692081
21,46,55.97990649037353
22,33,58.12770666382626
23,40,60.27550683727899
0,31,10.876102847866257
1,5,13.023903021318985
2,12,15.171703194771712
3,7,17.31950336822444
4,2,19.46730354167717
5,4,21.615103715129894
6,11,23.76290388858262
7,21,25.91070406203535
8,68,28.058504235488076
9,77,30.206304408940802
10,87,32.35410458239353
11,101,34.501904755846255
12,145,36.649704929298984
13,167,38.797505102751714
14,158,40.94530527620444
15,182,43.093105449657166
16,171,45.240905623109896
17,160,47.388705796562625
18,132,49.53650597001535
19,128,51.68430614346808
20,129,53.83210631692081
21,83,55.97990649037353
22,60,58.12770666382626
23,47,60.27550683727899
0,42,10.876102847866257
1,19,13.023903021318985
2,28,15.171703194771712
3,6,17.31950336822444
4,0,19.46730354167717
5,7,21.615103715129894
6,8,23.76290388858262
7,27,25.91070406203535
8,27,28.058504235488076
9,62,30.206304408940802
10,95,32.35410458239353
11,110,34.501904755846255
12,133,36.649704929298984
13,139,38.797505102751714
14,122,40.94530527620444
15,142,43.093105449657166
16,128,45.240905623109896
17,146,47.388705796562625
18,141,49.53650597001535
19,120,51.68430614346808
20,101,53.83210631692081
21,65,55.97990649037353
22,56,58.12770666382626
23,19,60.27550683727899
0,10,10.876102847866257
1,5,13.023903021318985
2,8,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,5,21.615103715129894
6,19,23.76290388858262
7,28,25.91070406203535
8,35,28.058504235488076
9,41,30.206304408940802
10,44,32.35410458239353
11,39,34.501904755846255
12,40,36.649704929298984
13,22,38.797505102751714
14,40,40.94530527620444
15,38,43.093105449657166
16,57,45.240905623109896
17,59,47.388705796562625
18,57,49.53650597001535
19,80,51.68430614346808
20,42,53.83210631692081
21,21,55.97990649037353
22,20,58.12770666382626
23,11,60.27550683727899
0,3,10.876102847866257
1,6,13.023903021318985
2,2,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,13,23.76290388858262
7,29,25.91070406203535
8,35,28.058504235488076
9,27,30.206304408940802
10,38,32.35410458239353
11,39,34.501904755846255
12,38,36.649704929298984
13,32,38.797505102751714
14,33,40.94530527620444
15,37,43.093105449657166
16,25,45.240905623109896
17,48,47.388705796562625
18,39,49.53650597001535
19,42,51.68430614346808
20,57,53.83210631692081
21,49,55.97990649037353
22,44,58.12770666382626
23,20,60.27550683727899
0,9,10.876102847866257
1,1,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,18,23.76290388858262
7,32,25.91070406203535
8,31,28.058504235488076
9,23,30.206304408940802
10,33,32.35410458239353
11,55,34.501904755846255
12,40,36.649704929298984
13,39,38.797505102751714
14,27,40.94530527620444
15,13,43.093105449657166
16,23,45.240905623109896
17,70,47.388705796562625
18,51,49.53650597001535
19,79,51.68430614346808
20,61,53.83210631692081
21,56,55.97990649037353
22,48,58.12770666382626
23,33,60.27550683727899
0,14,10.876102847866257
1,4,13.023903021318985
2,3,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,6,21.615103715129894
6,14,23.76290388858262
7,23,25.91070406203535
8,53,28.058504235488076
9,29,30.206304408940802
10,32,32.35410458239353
11,38,34.501904755846255
12,51,36.649704929298984
13,39,38.797505102751714
14,49,40.94530527620444
15,42,43.093105449657166
16,43,45.240905623109896
17,78,47.388705796562625
18,94,49.53650597001535
19,67,51.68430614346808
20,81,53.83210631692081
21,58,55.97990649037353
22,42,58.12770666382626
23,27,60.27550683727899
0,23,10.876102847866257
1,7,13.023903021318985
2,16,15.171703194771712
3,1,17.31950336822444
4,2,19.46730354167717
5,7,21.615103715129894
6,12,23.76290388858262
7,17,25.91070406203535
8,50,28.058504235488076
9,31,30.206304408940802
10,59,32.35410458239353
11,73,34.501904755846255
12,61,36.649704929298984
13,85,38.797505102751714
14,105,40.94530527620444
15,74,43.093105449657166
16,96,45.240905623109896
17,104,47.388705796562625
18,102,49.53650597001535
19,114,51.68430614346808
20,92,53.83210631692081
21,75,55.97990649037353
22,71,58.12770666382626
23,41,60.27550683727899
0,42,10.876102847866257
1,24,13.023903021318985
2,10,15.171703194771712
3,6,17.31950336822444
4,9,19.46730354167717
5,4,21.615103715129894
6,16,23.76290388858262
7,14,25.91070406203535
8,37,28.058504235488076
9,72,30.206304408940802
10,114,32.35410458239353
11,171,34.501904755846255
12,187,36.649704929298984
13,221,38.797505102751714
14,201,40.94530527620444
15,205,43.093105449657166
16,183,45.240905623109896
17,234,47.388705796562625
18,185,49.53650597001535
19,164,51.68430614346808
20,108,53.83210631692081
21,85,55.97990649037353
22,65,58.12770666382626
23,61,60.27550683727899
0,34,10.876102847866257
1,16,13.023903021318985
2,28,15.171703194771712
3,21,17.31950336822444
4,4,19.46730354167717
5,4,21.615103715129894
6,10,23.76290388858262
7,20,25.91070406203535
8,45,28.058504235488076
9,74,30.206304408940802
10,127,32.35410458239353
11,147,34.501904755846255
12,177,36.649704929298984
13,200,38.797505102751714
14,168,40.94530527620444
15,129,43.093105449657166
16,129,45.240905623109896
17,133,47.388705796562625
18,147,49.53650597001535
19,145,51.68430614346808
20,85,53.83210631692081
21,59,55.97990649037353
22,65,58.12770666382626
23,39,60.27550683727899
0,21,10.876102847866257
1,17,13.023903021318985
2,2,15.171703194771712
3,3,17.31950336822444
4,1,19.46730354167717
5,2,21.615103715129894
6,10,23.76290388858262
7,22,25.91070406203535
8,18,28.058504235488076
9,33,30.206304408940802
10,52,32.35410458239353
11,42,34.501904755846255
12,39,36.649704929298984
13,27,38.797505102751714
14,32,40.94530527620444
15,53,43.093105449657166
16,45,45.240905623109896
17,72,47.388705796562625
18,80,49.53650597001535
19,63,51.68430614346808
20,91,53.83210631692081
21,48,55.97990649037353
22,36,58.12770666382626
23,32,60.27550683727899
0,25,10.876102847866257
1,7,13.023903021318985
2,9,15.171703194771712
3,2,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,8,23.76290388858262
7,28,25.91070406203535
8,31,28.058504235488076
9,22,30.206304408940802
10,29,32.35410458239353
11,29,34.501904755846255
12,26,36.649704929298984
13,33,38.797505102751714
14,41,40.94530527620444
15,48,43.093105449657166
16,61,45.240905623109896
17,68,47.388705796562625
18,80,49.53650597001535
19,54,51.68430614346808
20,48,53.83210631692081
21,47,55.97990649037353
22,36,58.12770666382626
23,19,60.27550683727899
0,11,10.876102847866257
1,4,13.023903021318985
2,2,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,4,21.615103715129894
6,5,23.76290388858262
7,27,25.91070406203535
8,34,28.058504235488076
9,28,30.206304408940802
10,34,32.35410458239353
11,26,34.501904755846255
12,28,36.649704929298984
13,23,38.797505102751714
14,44,40.94530527620444
15,36,43.093105449657166
16,30,45.240905623109896
17,50,47.388705796562625
18,68,49.53650597001535
19,59,51.68430614346808
20,45,53.83210631692081
21,33,55.97990649037353
22,25,58.12770666382626
23,26,60.27550683727899
0,13,10.876102847866257
1,5,13.023903021318985
2,2,15.171703194771712
3,1,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,6,23.76290388858262
7,23,25.91070406203535
8,23,28.058504235488076
9,34,30.206304408940802
10,31,32.35410458239353
11,27,34.501904755846255
12,29,36.649704929298984
13,21,38.797505102751714
14,50,40.94530527620444
15,40,43.093105449657166
16,43,45.240905623109896
17,40,47.388705796562625
18,39,49.53650597001535
19,51,51.68430614346808
20,38,53.83210631692081
21,38,55.97990649037353
22,36,58.12770666382626
23,40,60.27550683727899
0,9,10.876102847866257
1,7,13.023903021318985
2,0,15.171703194771712
3,1,17.31950336822444
4,8,19.46730354167717
5,2,21.615103715129894
6,13,23.76290388858262
7,20,25.91070406203535
8,30,28.058504235488076
9,31,30.206304408940802
10,32,32.35410458239353
11,23,34.501904755846255
12,20,36.649704929298984
13,25,38.797505102751714
14,24,40.94530527620444
15,32,43.093105449657166
16,29,45.240905623109896
17,35,47.388705796562625
18,34,49.53650597001535
19,40,51.68430614346808
20,46,53.83210631692081
21,38,55.97990649037353
22,44,58.12770666382626
23,19,60.27550683727899
0,16,10.876102847866257
1,13,13.023903021318985
2,13,15.171703194771712
3,6,17.31950336822444
4,5,19.46730354167717
5,1,21.615103715129894
6,6,23.76290388858262
7,7,25.91070406203535
8,24,28.058504235488076
9,30,30.206304408940802
10,61,32.35410458239353
11,62,34.501904755846255
12,71,36.649704929298984
13,78,38.797505102751714
14,84,40.94530527620444
15,78,43.093105449657166
16,70,45.240905623109896
17,70,47.388705796562625
18,62,49.53650597001535
19,80,51.68430614346808
20,47,53.83210631692081
21,39,55.97990649037353
22,37,58.12770666382626
23,27,60.27550683727899
0,42,10.876102847866257
1,33,13.023903021318985
2,12,15.171703194771712
3,17,17.31950336822444
4,1,19.46730354167717
5,5,21.615103715129894
6,9,23.76290388858262
7,6,25.91070406203535
8,22,28.058504235488076
9,42,30.206304408940802
10,61,32.35410458239353
11,74,34.501904755846255
12,85,36.649704929298984
13,90,38.797505102751714
14,79,40.94530527620444
15,68,43.093105449657166
16,62,45.240905623109896
17,75,47.388705796562625
18,67,49.53650597001535
19,70,51.68430614346808
20,52,53.83210631692081
21,42,55.97990649037353
22,23,58.12770666382626
23,13,60.27550683727899
0,17,10.876102847866257
1,4,13.023903021318985
2,3,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,2,21.615103715129894
6,7,23.76290388858262
7,20,25.91070406203535
8,34,28.058504235488076
9,11,30.206304408940802
10,30,32.35410458239353
11,24,34.501904755846255
12,17,36.649704929298984
13,14,38.797505102751714
14,28,40.94530527620444
15,16,43.093105449657166
16,37,45.240905623109896
17,48,47.388705796562625
18,60,49.53650597001535
19,62,51.68430614346808
20,55,53.83210631692081
21,41,55.97990649037353
22,13,58.12770666382626
23,23,60.27550683727899
0,8,10.876102847866257
1,6,13.023903021318985
2,1,15.171703194771712
3,2,17.31950336822444
4,0,19.46730354167717
5,3,21.615103715129894
6,2,23.76290388858262
7,30,25.91070406203535
8,32,28.058504235488076
9,25,30.206304408940802
10,42,32.35410458239353
11,49,34.501904755846255
12,25,36.649704929298984
13,43,38.797505102751714
14,46,40.94530527620444
15,49,43.093105449657166
16,41,45.240905623109896
17,72,47.388705796562625
18,68,49.53650597001535
19,69,51.68430614346808
20,47,53.83210631692081
21,45,55.97990649037353
22,27,58.12770666382626
23,18,60.27550683727899
0,19,10.876102847866257
1,1,13.023903021318985
2,1,15.171703194771712
3,0,17.31950336822444
4,1,19.46730354167717
5,0,21.615103715129894
6,4,23.76290388858262
7,34,25.91070406203535
8,28,28.058504235488076
9,27,30.206304408940802
10,32,32.35410458239353
11,42,34.501904755846255
12,37,36.649704929298984
13,29,38.797505102751714
14,20,40.94530527620444
15,37,43.093105449657166
16,40,45.240905623109896
17,81,47.388705796562625
18,78,49.53650597001535
19,87,51.68430614346808
20,55,53.83210631692081
21,49,55.97990649037353
22,37,58.12770666382626
23,16,60.27550683727899
0,14,10.876102847866257
1,3,13.023903021318985
2,2,15.171703194771712
3,0,17.31950336822444
4,0,19.46730354167717
5,1,21.615103715129894
6,6,23.76290388858262
7,27,25.91070406203535
8,47,28.058504235488076
9,21,30.206304408940802
10,30,32.35410458239353
11,41,34.501904755846255
12,35,36.649704929298984
13,26,38.797505102751714
14,27,40.94530527620444
15,22,43.093105449657166
16,42,45.240905623109896
17,45,47.388705796562625
18,55,49.53650597001535
19,37,51.68430614346808
20,41,53.83210631692081
21,31,55.97990649037353
