instant,hr,Predicted Y
5046,3,11.57073148855971
5047,4,11.570724907971993
5048,5,11.570718327384276
5049,6,11.570711746796558
5050,7,11.570705166208842
5051,8,11.570698585621125
5052,9,11.570692005033408
5053,10,11.57068542444569
5054,11,11.570678843857973
5055,12,11.570672263270255
5056,13,11.570665682682538
5057,14,11.57065910209482
5058,15,11.570652521507103
5059,16,11.570645940919386
5060,17,11.570639360331668
5061,18,11.570632779743951
5062,19,11.570626199156234
5063,20,11.570619618568516
5064,21,11.570613037980799
5065,22,11.570606457393081
5066,23,11.570599876805364
5067,0,11.570593296217647
5068,1,11.57058671562993
5069,2,11.570580135042212
5070,3,11.570573554454494
5071,4,11.570566973866777
5072,5,11.57056039327906
5073,6,11.570553812691342
5074,7,11.570547232103625
5075,8,11.570540651515907
5076,9,11.57053407092819
5077,10,11.570527490340472
5078,11,11.570520909752755
5079,12,11.570514329165038
5080,13,11.57050774857732
5081,14,11.570501167989603
5082,15,11.570494587401885
5083,16,11.570488006814168
5084,17,11.57048142622645
5085,18,11.570474845638733
5086,19,11.570468265051016
5087,20,11.570461684463298
5088,21,11.570455103875581
5089,22,11.570448523287864
5090,23,11.570441942700146
5091,0,11.570435362112429
5092,1,11.570428781524711
5093,2,11.570422200936994
5094,3,11.570415620349277
5095,4,11.570409039761559
5096,5,11.570402459173842
5097,6,11.570395878586124
5098,7,11.570389297998407
5099,8,11.57038271741069
5100,9,11.570376136822972
5101,10,11.570369556235255
5102,11,11.570362975647537
5103,12,11.57035639505982
5104,13,11.570349814472102
5105,14,11.570343233884385
5106,15,11.570336653296668
5107,16,11.57033007270895
5108,17,11.570323492121233
5109,18,11.570316911533515
5110,19,11.570310330945798
5111,20,11.57030375035808
5112,21,11.570297169770363
5113,22,11.570290589182646
5114,23,11.570284008594928
5115,0,11.570277428007211
5116,1,11.570270847419494
5117,2,11.570264266831776
5118,3,11.570257686244059
5119,4,11.570251105656341
5120,5,11.570244525068624
5121,6,11.570237944480906
5122,7,11.570231363893189
5123,8,11.570224783305472
5124,9,11.570218202717754
5125,10,11.570211622130037
5126,11,11.57020504154232
5127,12,11.570198460954602
5128,13,11.570191880366885
5129,14,11.570185299779167
5130,15,11.57017871919145
5131,16,11.570172138603732
5132,17,11.570165558016015
5133,18,11.570158977428298
5134,19,11.57015239684058
5135,20,11.570145816252863
5136,21,11.570139235665145
5137,22,11.570132655077428
5138,23,11.57012607448971
5139,0,11.570119493901993
5140,1,11.570112913314276
5141,2,11.570106332726558
5142,3,11.570099752138841
5143,4,11.570093171551125
5144,5,11.570086590963408
5145,6,11.57008001037569
5146,7,11.570073429787973
5147,8,11.570066849200256
5148,9,11.570060268612538
5149,10,11.57005368802482
5150,11,11.570047107437103
5151,12,11.570040526849386
5152,13,11.570033946261669
5153,14,11.570027365673951
5154,15,11.570020785086234
5155,16,11.570014204498516
5156,17,11.570007623910799
5157,18,11.570001043323082
5158,19,11.569994462735364
5159,20,11.569987882147647
5160,21,11.56998130155993
5161,22,11.569974720972212
5162,23,11.569968140384495
5163,0,11.569961559796777
5164,1,11.56995497920906
5165,2,11.569948398621342
5166,3,11.569941818033625
5167,4,11.569935237445907
5168,5,11.56992865685819
5169,6,11.569922076270473
5170,7,11.569915495682755
5171,8,11.569908915095038
5172,9,11.56990233450732
5173,10,11.569895753919603
5174,11,11.569889173331886
5175,12,11.569882592744168
5176,13,11.56987601215645
5177,14,11.569869431568733
5178,15,11.569862850981016
5179,16,11.569856270393299
5180,17,11.569849689805581
5181,18,11.569843109217864
5182,19,11.569836528630146
5183,20,11.569829948042429
5184,21,11.569823367454712
5185,22,11.569816786866994
5186,23,11.569810206279277
5187,0,11.56980362569156
5188,1,11.569797045103842
5189,2,11.569790464516124
5190,3,11.569783883928407
5191,4,11.56977730334069
5192,5,11.569770722752972
5193,6,11.569764142165255
5194,7,11.569757561577537
5195,8,11.56975098098982
5196,9,11.569744400402103
5197,10,11.569737819814385
5198,11,11.569731239226668
5199,12,11.56972465863895
5200,13,11.569718078051233
5201,14,11.569711497463516
5202,15,11.569704916875798
5203,16,11.56969833628808
5204,17,11.569691755700363
5205,18,11.569685175112646
5206,19,11.569678594524929
5207,20,11.569672013937211
5208,21,11.569665433349494
5209,22,11.569658852761776
5210,23,11.569652272174059
5211,0,11.569645691586341
5212,1,11.569639110998624
5213,2,11.569632530410907
5214,3,11.56962594982319
5215,4,11.569619369235472
5216,5,11.569612788647754
5217,6,11.569606208060037
5218,7,11.56959962747232
5219,8,11.569593046884602
5220,9,11.569586466296885
5221,10,11.569579885709167
5222,11,11.56957330512145
5223,12,11.569566724533733
5224,13,11.569560143946015
5225,14,11.569553563358298
5226,15,11.56954698277058
5227,16,11.569540402182863
5228,17,11.569533821595146
5229,18,11.569527241007428
5230,19,11.56952066041971
5231,20,11.569514079831993
5232,21,11.569507499244276
5233,22,11.569500918656558
5234,23,11.569494338068841
5235,0,11.569487757481125
5236,1,11.569481176893408
5237,2,11.56947459630569
5238,3,11.569468015717973
5239,4,11.569461435130256
5240,5,11.569454854542538
5241,6,11.569448273954821
5242,7,11.569441693367104
5243,8,11.569435112779386
5244,9,11.569428532191669
5245,10,11.569421951603951
5246,11,11.569415371016234
5247,12,11.569408790428517
5248,13,11.5694022098408
5249,14,11.569395629253082
5250,15,11.569389048665364
5251,16,11.569382468077647
5252,17,11.56937588748993
5253,18,11.569369306902212
5254,19,11.569362726314495
5255,20,11.569356145726777
5256,21,11.56934956513906
5257,22,11.569342984551342
5258,23,11.569336403963625
5259,0,11.569329823375908
5260,1,11.56932324278819
5261,2,11.569316662200473
5262,3,11.569310081612755
5263,4,11.569303501025038
5264,5,11.56929692043732
5265,6,11.569290339849603
5266,7,11.569283759261886
5267,8,11.569277178674168
5268,9,11.569270598086451
5269,10,11.569264017498734
5270,11,11.569257436911016
5271,12,11.569250856323299
5272,13,11.569244275735581
5273,14,11.569237695147864
5274,15,11.569231114560147
5275,16,11.56922453397243
5276,17,11.569217953384712
5277,18,11.569211372796994
5278,19,11.569204792209277
5279,20,11.56919821162156
5280,21,11.569191631033842
5281,22,11.569185050446125
5282,23,11.569178469858407
5283,0,11.56917188927069
5284,1,11.569165308682972
5285,2,11.569158728095255
5286,3,11.569152147507538
5287,4,11.56914556691982
5288,5,11.569138986332103
5289,6,11.569132405744385
5290,7,11.569125825156668
5291,8,11.56911924456895
5292,9,11.569112663981233
5293,10,11.569106083393516
5294,11,11.569099502805798
5295,12,11.569092922218081
5296,13,11.569086341630364
5297,14,11.569079761042646
5298,15,11.569073180454929
5299,16,11.569066599867211
5300,17,11.569060019279494
5301,18,11.569053438691776
5302,19,11.569046858104059
5303,20,11.569040277516342
5304,21,11.569033696928624
5305,22,11.569027116340907
5306,23,11.56902053575319
5307,0,11.569013955165472
5308,1,11.569007374577755
5309,2,11.569000793990037
5310,3,11.56899421340232
5311,4,11.568987632814602
5312,5,11.568981052226885
5313,6,11.568974471639168
5314,7,11.56896789105145
5315,8,11.568961310463733
5316,9,11.568954729876015
5317,10,11.568948149288298
5318,11,11.56894156870058
5319,12,11.568934988112863
5320,13,11.568928407525146
5321,14,11.568921826937428
5322,15,11.568915246349711
5323,16,11.568908665761994
5324,17,11.568902085174276
5325,18,11.568895504586559
5326,19,11.568888923998841
5327,20,11.568882343411124
5328,21,11.568875762823408
5329,22,11.56886918223569
5330,23,11.568862601647973
5331,0,11.568856021060256
5332,1,11.568849440472539
5333,2,11.568842859884821
5334,3,11.568836279297104
5335,4,11.568829698709386
5336,5,11.568823118121669
5337,6,11.568816537533952
5338,7,11.568809956946234
5339,8,11.568803376358517
5340,9,11.5687967957708
5341,10,11.568790215183082
5342,11,11.568783634595365
5343,12,11.568777054007647
5344,13,11.56877047341993
5345,14,11.568763892832212
5346,15,11.568757312244495
5347,16,11.568750731656777
5348,17,11.56874415106906
5349,18,11.568737570481343
5350,19,11.568730989893625
5351,20,11.568724409305908
5352,21,11.56871782871819
5353,22,11.568711248130473
5354,23,11.568704667542756
5355,0,11.568698086955038
5356,1,11.56869150636732
5357,2,11.568684925779603
5358,3,11.568678345191886
5359,4,11.568671764604169
5360,5,11.568665184016451
5361,6,11.568658603428734
5362,7,11.568652022841016
5363,8,11.568645442253299
5364,9,11.568638861665582
5365,10,11.568632281077864
5366,11,11.568625700490147
5367,12,11.56861911990243
5368,13,11.568612539314712
5369,14,11.568605958726994
5370,15,11.568599378139277
5371,16,11.56859279755156
5372,17,11.568586216963842
5373,18,11.568579636376125
5374,19,11.568573055788407
5375,20,11.56856647520069
5376,21,11.568559894612973
5377,22,11.568553314025255
5378,23,11.568546733437538
5379,0,11.56854015284982
5380,1,11.568533572262103
5381,2,11.568526991674386
5382,3,11.568520411086668
5383,4,11.56851383049895
5384,5,11.568507249911233
5385,6,11.568500669323516
5386,7,11.568494088735799
5387,8,11.568487508148081
5388,9,11.568480927560364
5389,10,11.568474346972646
5390,11,11.568467766384929
5391,12,11.568461185797211
5392,13,11.568454605209494
5393,14,11.568448024621777
5394,15,11.56844144403406
5395,16,11.568434863446342
5396,17,11.568428282858624
5397,18,11.568421702270907
5398,19,11.56841512168319
5399,20,11.568408541095472
5400,21,11.568401960507755
5401,22,11.568395379920037
5402,23,11.56838879933232
5403,0,11.568382218744603
5404,1,11.568375638156885
5405,2,11.568369057569168
5406,3,11.56836247698145
5407,4,11.568355896393733
5408,5,11.568349315806016
5409,6,11.568342735218298
5410,7,11.56833615463058
5411,8,11.568329574042863
5412,9,11.568322993455146
5413,10,11.568316412867429
5414,11,11.568309832279711
5415,12,11.568303251691994
5416,13,11.568296671104276
5417,14,11.568290090516559
5418,15,11.568283509928841
5419,16,11.568276929341124
5420,17,11.568270348753408
5421,18,11.568263768165691
5422,19,11.568257187577974
5423,20,11.568250606990256
5424,21,11.568244026402539
5425,22,11.568237445814821
5426,23,11.568230865227104
5427,0,11.568224284639387
5428,1,11.56821770405167
5429,2,11.568211123463952
5430,3,11.568204542876234
5431,4,11.568197962288517
5432,5,11.5681913817008
5433,6,11.568184801113082
5434,7,11.568178220525365
5435,8,11.568171639937647
5436,9,11.56816505934993
5437,10,11.568158478762212
5438,11,11.568151898174495
5439,12,11.568145317586778
5440,13,11.56813873699906
5441,14,11.568132156411343
5442,15,11.568125575823625
5443,16,11.568118995235908
5444,17,11.56811241464819
5445,18,11.568105834060473
5446,19,11.568099253472756
5447,20,11.568092672885038
5448,21,11.568086092297321
5449,22,11.568079511709604
5450,23,11.568072931121886
5451,0,11.568066350534169
5452,1,11.568059769946451
5453,2,11.568053189358734
5454,3,11.568046608771017
5455,4,11.5680400281833
5456,5,11.568033447595582
5457,6,11.568026867007864
5458,7,11.568020286420147
5459,8,11.56801370583243
5460,9,11.568007125244712
5461,10,11.568000544656995
5462,11,11.567993964069277
5463,12,11.56798738348156
5464,13,11.567980802893842
5465,14,11.567974222306125
5466,15,11.567967641718408
5467,16,11.56796106113069
5468,17,11.567954480542973
5469,18,11.567947899955255
5470,19,11.567941319367538
5471,20,11.56793473877982
5472,21,11.567928158192103
5473,22,11.567921577604386
5474,23,11.567914997016668
5475,0,11.567908416428951
5476,1,11.567901835841234
5477,2,11.567895255253516
5478,3,11.567888674665799
5479,4,11.567882094078081
5480,5,11.567875513490364
5481,6,11.567868932902647
5482,7,11.567862352314929
5483,8,11.567855771727212
5484,9,11.567849191139494
5485,10,11.567842610551777
5486,11,11.56783602996406
5487,12,11.567829449376342
5488,13,11.567822868788625
5489,14,11.567816288200907
5490,15,11.56780970761319
5491,16,11.567803127025472
5492,17,11.567796546437755
5493,18,11.567789965850038
5494,19,11.56778338526232
5495,20,11.567776804674603
5496,21,11.567770224086885
5497,22,11.567763643499168
5498,23,11.56775706291145
5499,0,11.567750482323733
5500,1,11.567743901736016
5501,2,11.567737321148298
5502,3,11.567730740560581
5503,4,11.567724159972864
5504,5,11.567717579385146
5505,6,11.567710998797429
5506,7,11.567704418209711
5507,8,11.567697837621994
5508,9,11.567691257034276
5509,10,11.567684676446559
5510,11,11.567678095858842
5511,12,11.567671515271124
5512,13,11.567664934683407
5513,14,11.567658354095691
5514,15,11.567651773507974
5515,16,11.567645192920256
5516,17,11.567638612332539
5517,18,11.567632031744822
5518,19,11.567625451157104
5519,20,11.567618870569387
5520,21,11.56761228998167
5521,22,11.567605709393952
5522,23,11.567599128806235
5523,0,11.567592548218517
5524,1,11.5675859676308
5525,2,11.567579387043082
5526,3,11.567572806455365
5527,4,11.567566225867647
5528,5,11.56755964527993
5529,6,11.567553064692213
5530,7,11.567546484104495
5531,8,11.567539903516778
5532,9,11.56753332292906
5533,10,11.567526742341343
5534,11,11.567520161753626
5535,12,11.567513581165908
5536,13,11.56750700057819
5537,14,11.567500419990473
5538,15,11.567493839402756
5539,16,11.567487258815039
5540,17,11.567480678227321
5541,18,11.567474097639604
5542,19,11.567467517051886
5543,20,11.567460936464169
5544,21,11.567454355876452
5545,22,11.567447775288734
5546,23,11.567441194701017
5547,0,11.5674346141133
5548,1,11.567428033525582
5549,2,11.567421452937865
5550,3,11.567414872350147
5551,4,11.56740829176243
5552,5,11.567401711174712
5553,6,11.567395130586995
5554,7,11.567388549999277
5555,8,11.56738196941156
5556,9,11.567375388823843
5557,10,11.567368808236125
5558,11,11.567362227648408
5559,12,11.56735564706069
5560,13,11.567349066472973
5561,14,11.567342485885256
5562,15,11.567335905297538
5563,16,11.56732932470982
5564,17,11.567322744122103
5565,18,11.567316163534386
5566,19,11.567309582946669
5567,20,11.567303002358951
5568,21,11.567296421771234
5569,22,11.567289841183516
5570,23,11.567283260595799
5571,0,11.567276680008082
5572,1,11.567270099420364
5573,2,11.567263518832647
5574,3,11.56725693824493
5575,4,11.567250357657212
5576,5,11.567243777069494
5577,6,11.567237196481777
5578,7,11.56723061589406
5579,8,11.567224035306342
5580,9,11.567217454718625
5581,10,11.567210874130907
5582,11,11.56720429354319
5583,12,11.567197712955473
5584,13,11.567191132367755
5585,14,11.567184551780038
5586,15,11.56717797119232
5587,16,11.567171390604603
5588,17,11.567164810016886
5589,18,11.567158229429168
5590,19,11.56715164884145
5591,20,11.567145068253733
5592,21,11.567138487666016
5593,22,11.567131907078299
5594,23,11.567125326490581
5595,0,11.567118745902864
5596,1,11.567112165315146
5597,2,11.567105584727429
5598,3,11.567099004139711
5599,4,11.567092423551994
5600,5,11.567085842964277
5601,6,11.56707926237656
5602,7,11.567072681788842
5603,8,11.567066101201124
5604,9,11.567059520613407
5605,10,11.56705294002569
5606,11,11.567046359437974
5607,12,11.567039778850257
5608,13,11.56703319826254
5609,14,11.567026617674822
5610,15,11.567020037087104
5611,16,11.567013456499387
5612,17,11.56700687591167
5613,18,11.567000295323952
5614,19,11.566993714736235
5615,20,11.566987134148517
5616,21,11.5669805535608
5617,22,11.566973972973082
5618,23,11.566967392385365
5619,0,11.566960811797648
5620,1,11.56695423120993
5621,2,11.566947650622213
5622,3,11.566941070034495
5623,4,11.566934489446778
5624,5,11.56692790885906
5625,6,11.566921328271343
5626,7,11.566914747683626
5627,8,11.566908167095908
5628,9,11.566901586508191
5629,10,11.566895005920474
5630,11,11.566888425332756
5631,12,11.566881844745039
5632,13,11.566875264157321
5633,14,11.566868683569604
5634,15,11.566862102981887
5635,16,11.56685552239417
5636,17,11.566848941806452
5637,7,11.566842361218734
5638,8,11.566835780631017
5639,9,11.5668292000433
5640,10,11.566822619455582
5641,11,11.566816038867865
5642,12,11.566809458280147
5643,13,11.56680287769243
5644,14,11.566796297104712
5645,15,11.566789716516995
5646,16,11.566783135929278
5647,17,11.56677655534156
5648,18,11.566769974753843
5649,19,11.566763394166125
5650,20,11.566756813578408
5651,21,11.56675023299069
5652,22,11.566743652402973
5653,23,11.566737071815256
5654,0,11.566730491227538
5655,1,11.566723910639821
5656,2,11.566717330052104
5657,3,11.566710749464386
5658,4,11.566704168876669
5659,5,11.566697588288951
5660,6,11.566691007701234
5661,7,11.566684427113517
5662,8,11.566677846525799
5663,9,11.566671265938082
5664,10,11.566664685350364
5665,11,11.566658104762647
5666,12,11.56665152417493
5667,13,11.566644943587212
5668,14,11.566638362999495
5669,15,11.566631782411777
5670,16,11.56662520182406
5671,17,11.566618621236342
5672,18,11.566612040648625
5673,19,11.566605460060908
5674,20,11.56659887947319
5675,21,11.566592298885473
