hr,instant,Predicted Y
15,5562,8678.036007214349
16,5563,8674.57144510181
17,5564,8671.106882989272
18,5565,8667.642320876734
19,5566,8664.177758764195
20,5567,8660.713196651657
21,5568,8657.248634539119
22,5569,8653.78407242658
23,5570,8650.319510314042
0,5571,8730.004438902419
1,5572,8726.53987678988
2,5573,8723.075314677342
3,5574,8719.610752564804
4,5575,8716.146190452266
5,5576,8712.68162833973
6,5577,8709.217066227191
7,5578,8705.752504114653
8,5579,8702.287942002115
9,5580,8698.823379889576
10,5581,8695.358817777038
11,5582,8691.8942556645
12,5583,8688.429693551961
13,5584,8684.965131439423
14,5585,8681.500569326885
15,5586,8678.036007214349
16,5587,8674.57144510181
17,5588,8671.106882989272
18,5589,8667.642320876734
19,5590,8664.177758764195
20,5591,8660.713196651657
21,5592,8657.248634539119
22,5593,8653.78407242658
23,5594,8650.319510314042
0,5595,8730.004438902419
1,5596,8726.53987678988
2,5597,8723.075314677342
3,5598,8719.610752564804
4,5599,8716.146190452266
5,5600,8712.68162833973
6,5601,8709.217066227191
7,5602,8705.752504114653
8,5603,8702.287942002115
9,5604,8698.823379889576
10,5605,8695.358817777038
11,5606,8691.8942556645
12,5607,8688.429693551961
13,5608,8684.965131439423
14,5609,8681.500569326885
15,5610,8678.036007214349
16,5611,8674.57144510181
17,5612,8671.106882989272
18,5613,8667.642320876734
19,5614,8664.177758764195
20,5615,8660.713196651657
21,5616,8657.248634539119
22,5617,8653.78407242658
23,5618,8650.319510314042
0,5619,8730.004438902419
1,5620,8726.53987678988
2,5621,8723.075314677342
3,5622,8719.610752564804
4,5623,8716.146190452266
5,5624,8712.68162833973
6,5625,8709.217066227191
7,5626,8705.752504114653
8,5627,8702.287942002115
9,5628,8698.823379889576
10,5629,8695.358817777038
11,5630,8691.8942556645
12,5631,8688.429693551961
13,5632,8684.965131439423
14,5633,8681.500569326885
15,5634,8678.036007214349
16,5635,8674.57144510181
17,5636,8671.106882989272
7,5637,8705.752504114653
8,5638,8702.287942002115
9,5639,8698.823379889576
10,5640,8695.358817777038
11,5641,8691.8942556645
12,5642,8688.429693551961
13,5643,8684.965131439423
14,5644,8681.500569326885
15,5645,8678.036007214349
16,5646,8674.57144510181
17,5647,8671.106882989272
18,5648,8667.642320876734
19,5649,8664.177758764195
20,5650,8660.713196651657
21,5651,8657.248634539119
22,5652,8653.78407242658
23,5653,8650.319510314042
0,5654,8730.004438902419
1,5655,8726.53987678988
2,5656,8723.075314677342
3,5657,8719.610752564804
4,5658,8716.146190452266
5,5659,8712.68162833973
6,5660,8709.217066227191
7,5661,8705.752504114653
8,5662,8702.287942002115
9,5663,8698.823379889576
10,5664,8695.358817777038
11,5665,8691.8942556645
12,5666,8688.429693551961
13,5667,8684.965131439423
14,5668,8681.500569326885
15,5669,8678.036007214349
16,5670,8674.57144510181
17,5671,8671.106882989272
18,5672,8667.642320876734
19,5673,8664.177758764195
20,5674,8660.713196651657
21,5675,8657.248634539119
22,5676,8653.78407242658
23,5677,8650.319510314042
0,5678,8730.004438902419
1,5679,8726.53987678988
2,5680,8723.075314677342
3,5681,8719.610752564804
4,5682,8716.146190452266
5,5683,8712.68162833973
6,5684,8709.217066227191
7,5685,8705.752504114653
8,5686,8702.287942002115
9,5687,8698.823379889576
10,5688,8695.358817777038
11,5689,8691.8942556645
12,5690,8688.429693551961
13,5691,8684.965131439423
14,5692,8681.500569326885
15,5693,8678.036007214349
16,5694,8674.57144510181
17,5695,8671.106882989272
18,5696,8667.642320876734
19,5697,8664.177758764195
20,5698,8660.713196651657
21,5699,8657.248634539119
22,5700,8653.78407242658
23,5701,8650.319510314042
0,5702,8730.004438902419
1,5703,8726.53987678988
2,5704,8723.075314677342
3,5705,8719.610752564804
4,5706,8716.146190452266
5,5707,8712.68162833973
6,5708,8709.217066227191
7,5709,8705.752504114653
8,5710,8702.287942002115
9,5711,8698.823379889576
10,5712,8695.358817777038
11,5713,8691.8942556645
12,5714,8688.429693551961
13,5715,8684.965131439423
14,5716,8681.500569326885
15,5717,8678.036007214349
16,5718,8674.57144510181
17,5719,8671.106882989272
18,5720,8667.642320876734
19,5721,8664.177758764195
20,5722,8660.713196651657
21,5723,8657.248634539119
22,5724,8653.78407242658
23,5725,8650.319510314042
0,5726,8730.004438902419
1,5727,8726.53987678988
2,5728,8723.075314677342
3,5729,8719.610752564804
4,5730,8716.146190452266
5,5731,8712.68162833973
6,5732,8709.217066227191
7,5733,8705.752504114653
8,5734,8702.287942002115
9,5735,8698.823379889576
10,5736,8695.358817777038
11,5737,8691.8942556645
12,5738,8688.429693551961
13,5739,8684.965131439423
14,5740,8681.500569326885
15,5741,8678.036007214349
16,5742,8674.57144510181
17,5743,8671.106882989272
18,5744,8667.642320876734
19,5745,8664.177758764195
20,5746,8660.713196651657
21,5747,8657.248634539119
22,5748,8653.78407242658
23,5749,8650.319510314042
0,5750,8730.004438902419
1,5751,8726.53987678988
2,5752,8723.075314677342
3,5753,8719.610752564804
4,5754,8716.146190452266
5,5755,8712.68162833973
6,5756,8709.217066227191
7,5757,8705.752504114653
8,5758,8702.287942002115
9,5759,8698.823379889576
10,5760,8695.358817777038
11,5761,8691.8942556645
12,5762,8688.429693551961
13,5763,8684.965131439423
14,5764,8681.500569326885
15,5765,8678.036007214349
16,5766,8674.57144510181
17,5767,8671.106882989272
18,5768,8667.642320876734
19,5769,8664.177758764195
20,5770,8660.713196651657
21,5771,8657.248634539119
22,5772,8653.78407242658
23,5773,8650.319510314042
0,5774,8730.004438902419
1,5775,8726.53987678988
2,5776,8723.075314677342
3,5777,8719.610752564804
4,5778,8716.146190452266
5,5779,8712.68162833973
6,5780,8709.217066227191
7,5781,8705.752504114653
8,5782,8702.287942002115
9,5783,8698.823379889576
10,5784,8695.358817777038
11,5785,8691.8942556645
12,5786,8688.429693551961
13,5787,8684.965131439423
14,5788,8681.500569326885
15,5789,8678.036007214349
16,5790,8674.57144510181
17,5791,8671.106882989272
18,5792,8667.642320876734
19,5793,8664.177758764195
20,5794,8660.713196651657
21,5795,8657.248634539119
22,5796,8653.78407242658
23,5797,8650.319510314042
0,5798,8730.004438902419
1,5799,8726.53987678988
2,5800,8723.075314677342
3,5801,8719.610752564804
4,5802,8716.146190452266
5,5803,8712.68162833973
6,5804,8709.217066227191
7,5805,8705.752504114653
8,5806,8702.287942002115
9,5807,8698.823379889576
10,5808,8695.358817777038
11,5809,8691.8942556645
12,5810,8688.429693551961
13,5811,8684.965131439423
14,5812,8681.500569326885
15,5813,8678.036007214349
16,5814,8674.57144510181
17,5815,8671.106882989272
18,5816,8667.642320876734
19,5817,8664.177758764195
20,5818,8660.713196651657
21,5819,8657.248634539119
22,5820,8653.78407242658
23,5821,8650.319510314042
0,5822,8730.004438902419
1,5823,8726.53987678988
2,5824,8723.075314677342
3,5825,8719.610752564804
4,5826,8716.146190452266
5,5827,8712.68162833973
6,5828,8709.217066227191
7,5829,8705.752504114653
8,5830,8702.287942002115
9,5831,8698.823379889576
10,5832,8695.358817777038
11,5833,8691.8942556645
12,5834,8688.429693551961
13,5835,8684.965131439423
14,5836,8681.500569326885
15,5837,8678.036007214349
16,5838,8674.57144510181
17,5839,8671.106882989272
18,5840,8667.642320876734
19,5841,8664.177758764195
20,5842,8660.713196651657
21,5843,8657.248634539119
22,5844,8653.78407242658
23,5845,8650.319510314042
0,5846,8730.004438902419
2,5847,8723.075314677342
3,5848,8719.610752564804
4,5849,8716.146190452266
5,5850,8712.68162833973
6,5851,8709.217066227191
7,5852,8705.752504114653
8,5853,8702.287942002115
9,5854,8698.823379889576
10,5855,8695.358817777038
11,5856,8691.8942556645
12,5857,8688.429693551961
13,5858,8684.965131439423
14,5859,8681.500569326885
15,5860,8678.036007214349
16,5861,8674.57144510181
17,5862,8671.106882989272
18,5863,8667.642320876734
19,5864,8664.177758764195
20,5865,8660.713196651657
21,5866,8657.248634539119
22,5867,8653.78407242658
23,5868,8650.319510314042
0,5869,8730.004438902419
1,5870,8726.53987678988
2,5871,8723.075314677342
3,5872,8719.610752564804
4,5873,8716.146190452266
5,5874,8712.68162833973
6,5875,8709.217066227191
7,5876,8705.752504114653
8,5877,8702.287942002115
9,5878,8698.823379889576
10,5879,8695.358817777038
11,5880,8691.8942556645
12,5881,8688.429693551961
13,5882,8684.965131439423
14,5883,8681.500569326885
15,5884,8678.036007214349
16,5885,8674.57144510181
17,5886,8671.106882989272
18,5887,8667.642320876734
19,5888,8664.177758764195
20,5889,8660.713196651657
21,5890,8657.248634539119
22,5891,8653.78407242658
23,5892,8650.319510314042
0,5893,8730.004438902419
1,5894,8726.53987678988
3,5895,8719.610752564804
4,5896,8716.146190452266
5,5897,8712.68162833973
6,5898,8709.217066227191
7,5899,8705.752504114653
8,5900,8702.287942002115
9,5901,8698.823379889576
10,5902,8695.358817777038
11,5903,8691.8942556645
12,5904,8688.429693551961
13,5905,8684.965131439423
14,5906,8681.500569326885
15,5907,8678.036007214349
16,5908,8674.57144510181
17,5909,8671.106882989272
18,5910,8667.642320876734
19,5911,8664.177758764195
20,5912,8660.713196651657
21,5913,8657.248634539119
22,5914,8653.78407242658
23,5915,8650.319510314042
0,5916,8730.004438902419
1,5917,8726.53987678988
2,5918,8723.075314677342
3,5919,8719.610752564804
4,5920,8716.146190452266
5,5921,8712.68162833973
6,5922,8709.217066227191
7,5923,8705.752504114653
8,5924,8702.287942002115
9,5925,8698.823379889576
10,5926,8695.358817777038
11,5927,8691.8942556645
12,5928,8688.429693551961
13,5929,8684.965131439423
14,5930,8681.500569326885
15,5931,8678.036007214349
16,5932,8674.57144510181
17,5933,8671.106882989272
18,5934,8667.642320876734
19,5935,8664.177758764195
20,5936,8660.713196651657
21,5937,8657.248634539119
22,5938,8653.78407242658
23,5939,8650.319510314042
0,5940,8730.004438902419
1,5941,8726.53987678988
2,5942,8723.075314677342
3,5943,8719.610752564804
4,5944,8716.146190452266
5,5945,8712.68162833973
6,5946,8709.217066227191
7,5947,8705.752504114653
8,5948,8702.287942002115
9,5949,8698.823379889576
10,5950,8695.358817777038
11,5951,8691.8942556645
12,5952,8688.429693551961
13,5953,8684.965131439423
14,5954,8681.500569326885
15,5955,8678.036007214349
16,5956,8674.57144510181
17,5957,8671.106882989272
18,5958,8667.642320876734
19,5959,8664.177758764195
20,5960,8660.713196651657
21,5961,8657.248634539119
22,5962,8653.78407242658
23,5963,8650.319510314042
0,5964,8730.004438902419
1,5965,8726.53987678988
2,5966,8723.075314677342
3,5967,8719.610752564804
4,5968,8716.146190452266
5,5969,8712.68162833973
6,5970,8709.217066227191
7,5971,8705.752504114653
8,5972,8702.287942002115
9,5973,8698.823379889576
10,5974,8695.358817777038
11,5975,8691.8942556645
12,5976,8688.429693551961
13,5977,8684.965131439423
14,5978,8681.500569326885
15,5979,8678.036007214349
16,5980,8674.57144510181
17,5981,8671.106882989272
18,5982,8667.642320876734
19,5983,8664.177758764195
20,5984,8660.713196651657
21,5985,8657.248634539119
22,5986,8653.78407242658
23,5987,8650.319510314042
0,5988,8730.004438902419
1,5989,8726.53987678988
2,5990,8723.075314677342
4,5991,8716.146190452266
5,5992,8712.68162833973
6,5993,8709.217066227191
7,5994,8705.752504114653
8,5995,8702.287942002115
9,5996,8698.823379889576
10,5997,8695.358817777038
11,5998,8691.8942556645
12,5999,8688.429693551961
13,6000,8684.965131439423
14,6001,8681.500569326885
15,6002,8678.036007214349
16,6003,8674.57144510181
17,6004,8671.106882989272
18,6005,8667.642320876734
19,6006,8664.177758764195
20,6007,8660.713196651657
21,6008,8657.248634539119
22,6009,8653.78407242658
23,6010,8650.319510314042
0,6011,8730.004438902419
1,6012,8726.53987678988
2,6013,8723.075314677342
3,6014,8719.610752564804
4,6015,8716.146190452266
5,6016,8712.68162833973
6,6017,8709.217066227191
7,6018,8705.752504114653
8,6019,8702.287942002115
9,6020,8698.823379889576
10,6021,8695.358817777038
11,6022,8691.8942556645
12,6023,8688.429693551961
13,6024,8684.965131439423
14,6025,8681.500569326885
15,6026,8678.036007214349
16,6027,8674.57144510181
17,6028,8671.106882989272
18,6029,8667.642320876734
19,6030,8664.177758764195
20,6031,8660.713196651657
21,6032,8657.248634539119
22,6033,8653.78407242658
23,6034,8650.319510314042
0,6035,8730.004438902419
1,6036,8726.53987678988
2,6037,8723.075314677342
3,6038,8719.610752564804
4,6039,8716.146190452266
5,6040,8712.68162833973
6,6041,8709.217066227191
7,6042,8705.752504114653
8,6043,8702.287942002115
9,6044,8698.823379889576
10,6045,8695.358817777038
11,6046,8691.8942556645
12,6047,8688.429693551961
13,6048,8684.965131439423
14,6049,8681.500569326885
15,6050,8678.036007214349
16,6051,8674.57144510181
17,6052,8671.106882989272
18,6053,8667.642320876734
19,6054,8664.177758764195
20,6055,8660.713196651657
21,6056,8657.248634539119
22,6057,8653.78407242658
23,6058,8650.319510314042
0,6059,8730.004438902419
1,6060,8726.53987678988
2,6061,8723.075314677342
3,6062,8719.610752564804
4,6063,8716.146190452266
5,6064,8712.68162833973
6,6065,8709.217066227191
7,6066,8705.752504114653
8,6067,8702.287942002115
9,6068,8698.823379889576
10,6069,8695.358817777038
11,6070,8691.8942556645
12,6071,8688.429693551961
13,6072,8684.965131439423
14,6073,8681.500569326885
15,6074,8678.036007214349
16,6075,8674.57144510181
17,6076,8671.106882989272
18,6077,8667.642320876734
19,6078,8664.177758764195
20,6079,8660.713196651657
21,6080,8657.248634539119
22,6081,8653.78407242658
23,6082,8650.319510314042
0,6083,8730.004438902419
1,6084,8726.53987678988
2,6085,8723.075314677342
3,6086,8719.610752564804
4,6087,8716.146190452266
5,6088,8712.68162833973
6,6089,8709.217066227191
7,6090,8705.752504114653
8,6091,8702.287942002115
9,6092,8698.823379889576
10,6093,8695.358817777038
11,6094,8691.8942556645
12,6095,8688.429693551961
13,6096,8684.965131439423
14,6097,8681.500569326885
15,6098,8678.036007214349
16,6099,8674.57144510181
17,6100,8671.106882989272
18,6101,8667.642320876734
19,6102,8664.177758764195
20,6103,8660.713196651657
21,6104,8657.248634539119
22,6105,8653.78407242658
23,6106,8650.319510314042
0,6107,8730.004438902419
1,6108,8726.53987678988
2,6109,8723.075314677342
3,6110,8719.610752564804
4,6111,8716.146190452266
5,6112,8712.68162833973
6,6113,8709.217066227191
7,6114,8705.752504114653
8,6115,8702.287942002115
9,6116,8698.823379889576
10,6117,8695.358817777038
11,6118,8691.8942556645
12,6119,8688.429693551961
13,6120,8684.965131439423
14,6121,8681.500569326885
15,6122,8678.036007214349
16,6123,8674.57144510181
17,6124,8671.106882989272
18,6125,8667.642320876734
19,6126,8664.177758764195
20,6127,8660.713196651657
21,6128,8657.248634539119
22,6129,8653.78407242658
23,6130,8650.319510314042
0,6131,8730.004438902419
1,6132,8726.53987678988
2,6133,8723.075314677342
3,6134,8719.610752564804
4,6135,8716.146190452266
5,6136,8712.68162833973
6,6137,8709.217066227191
7,6138,8705.752504114653
8,6139,8702.287942002115
9,6140,8698.823379889576
10,6141,8695.358817777038
11,6142,8691.8942556645
12,6143,8688.429693551961
13,6144,8684.965131439423
14,6145,8681.500569326885
15,6146,8678.036007214349
16,6147,8674.57144510181
17,6148,8671.106882989272
18,6149,8667.642320876734
19,6150,8664.177758764195
20,6151,8660.713196651657
21,6152,8657.248634539119
22,6153,8653.78407242658
23,6154,8650.319510314042
0,6155,8730.004438902419
1,6156,8726.53987678988
2,6157,8723.075314677342
3,6158,8719.610752564804
4,6159,8716.146190452266
5,6160,8712.68162833973
6,6161,8709.217066227191
7,6162,8705.752504114653
8,6163,8702.287942002115
9,6164,8698.823379889576
10,6165,8695.358817777038
11,6166,8691.8942556645
12,6167,8688.429693551961
13,6168,8684.965131439423
14,6169,8681.500569326885
15,6170,8678.036007214349
16,6171,8674.57144510181
17,6172,8671.106882989272
18,6173,8667.642320876734
19,6174,8664.177758764195
20,6175,8660.713196651657
21,6176,8657.248634539119
22,6177,8653.78407242658
23,6178,8650.319510314042
0,6179,8730.004438902419
1,6180,8726.53987678988
2,6181,8723.075314677342
3,6182,8719.610752564804
4,6183,8716.146190452266
5,6184,8712.68162833973
6,6185,8709.217066227191
7,6186,8705.752504114653
8,6187,8702.287942002115
9,6188,8698.823379889576
10,6189,8695.358817777038
11,6190,8691.8942556645
12,6191,8688.429693551961
13,6192,8684.965131439423
14,6193,8681.500569326885
15,6194,8678.036007214349
16,6195,8674.57144510181
17,6196,8671.106882989272
18,6197,8667.642320876734
19,6198,8664.177758764195
20,6199,8660.713196651657
21,6200,8657.248634539119
22,6201,8653.78407242658
23,6202,8650.319510314042
0,6203,8730.004438902419
1,6204,8726.53987678988
2,6205,8723.075314677342
3,6206,8719.610752564804
4,6207,8716.146190452266
5,6208,8712.68162833973
6,6209,8709.217066227191
7,6210,8705.752504114653
8,6211,8702.287942002115
9,6212,8698.823379889576
10,6213,8695.358817777038
11,6214,8691.8942556645
12,6215,8688.429693551961
13,6216,8684.965131439423
14,6217,8681.500569326885
15,6218,8678.036007214349
16,6219,8674.57144510181
17,6220,8671.106882989272
18,6221,8667.642320876734
19,6222,8664.177758764195
20,6223,8660.713196651657
21,6224,8657.248634539119
22,6225,8653.78407242658
23,6226,8650.319510314042
0,6227,8730.004438902419
1,6228,8726.53987678988
2,6229,8723.075314677342
3,6230,8719.610752564804
4,6231,8716.146190452266
5,6232,8712.68162833973
6,6233,8709.217066227191
7,6234,8705.752504114653
8,6235,8702.287942002115
9,6236,8698.823379889576
10,6237,8695.358817777038
11,6238,8691.8942556645
12,6239,8688.429693551961
13,6240,8684.965131439423
14,6241,8681.500569326885
15,6242,8678.036007214349
16,6243,8674.57144510181
17,6244,8671.106882989272
18,6245,8667.642320876734
19,6246,8664.177758764195
20,6247,8660.713196651657
21,6248,8657.248634539119
22,6249,8653.78407242658
23,6250,8650.319510314042
0,6251,8730.004438902419
1,6252,8726.53987678988
2,6253,8723.075314677342
3,6254,8719.610752564804
4,6255,8716.146190452266
5,6256,8712.68162833973
6,6257,8709.217066227191
7,6258,8705.752504114653
8,6259,8702.287942002115
9,6260,8698.823379889576
10,6261,8695.358817777038
11,6262,8691.8942556645
12,6263,8688.429693551961
