hr,cnt,Predicted Y
0,51,70.09516701034579
1,25,80.43295918025176
2,10,90.77075135015772
3,7,101.1085435200637
4,4,111.44633568996966
5,17,121.78412785987564
6,105,132.12192002978162
7,277,142.45971219968757
8,347,152.79750436959353
9,203,163.1352965394995
10,130,173.4730887094055
11,141,183.81088087931144
12,165,194.14867304921742
13,152,204.48646521912337
14,138,214.82425738902936
15,164,225.1620495589353
16,265,235.4998417288413
17,545,245.83763389874727
18,558,256.1754260686532
19,398,266.5132182385592
20,323,276.8510104084652
21,202,287.1888025783711
22,140,297.5265947482771
23,91,307.8643869181831
0,51,70.09516701034579
1,13,80.43295918025176
2,13,90.77075135015772
3,3,101.1085435200637
4,5,111.44633568996966
5,19,121.78412785987564
6,134,132.12192002978162
7,315,142.45971219968757
8,412,152.79750436959353
9,199,163.1352965394995
10,141,173.4730887094055
11,127,183.81088087931144
12,153,194.14867304921742
13,172,204.48646521912337
14,152,214.82425738902936
15,158,225.1620495589353
16,277,235.4998417288413
17,513,245.83763389874727
18,530,256.1754260686532
19,388,266.5132182385592
20,277,276.8510104084652
21,241,287.1888025783711
22,156,297.5265947482771
23,92,307.8643869181831
0,40,70.09516701034579
1,11,80.43295918025176
2,9,90.77075135015772
3,6,101.1085435200637
4,4,111.44633568996966
5,23,121.78412785987564
6,116,132.12192002978162
7,303,142.45971219968757
8,438,152.79750436959353
9,209,163.1352965394995
10,110,173.4730887094055
11,142,183.81088087931144
12,149,194.14867304921742
13,120,204.48646521912337
14,127,214.82425738902936
15,138,225.1620495589353
16,234,235.4998417288413
17,455,245.83763389874727
18,497,256.1754260686532
19,382,266.5132182385592
20,309,276.8510104084652
21,242,287.1888025783711
22,169,297.5265947482771
23,99,307.8643869181831
0,42,70.09516701034579
1,21,80.43295918025176
2,6,90.77075135015772
3,6,101.1085435200637
4,4,111.44633568996966
5,18,121.78412785987564
6,117,132.12192002978162
7,274,142.45971219968757
8,381,152.79750436959353
9,200,163.1352965394995
10,78,173.4730887094055
11,106,183.81088087931144
12,135,194.14867304921742
13,102,204.48646521912337
14,147,214.82425738902936
15,133,225.1620495589353
16,210,235.4998417288413
17,414,245.83763389874727
18,382,256.1754260686532
19,284,266.5132182385592
20,237,276.8510104084652
21,225,287.1888025783711
22,149,297.5265947482771
23,113,307.8643869181831
0,60,70.09516701034579
1,24,80.43295918025176
2,14,90.77075135015772
3,7,101.1085435200637
4,13,111.44633568996966
5,19,121.78412785987564
6,96,132.12192002978162
7,252,142.45971219968757
8,322,152.79750436959353
9,208,163.1352965394995
10,115,173.4730887094055
11,109,183.81088087931144
12,115,194.14867304921742
13,123,204.48646521912337
14,101,214.82425738902936
15,133,225.1620495589353
16,182,235.4998417288413
17,306,245.83763389874727
18,284,256.1754260686532
19,250,266.5132182385592
20,212,276.8510104084652
21,190,287.1888025783711
22,149,297.5265947482771
23,103,307.8643869181831
0,101,70.09516701034579
1,70,80.43295918025176
2,61,90.77075135015772
3,22,101.1085435200637
4,9,111.44633568996966
5,7,121.78412785987564
6,25,132.12192002978162
7,45,142.45971219968757
8,109,152.79750436959353
9,132,163.1352965394995
10,198,173.4730887094055
11,216,183.81088087931144
12,235,194.14867304921742
13,245,204.48646521912337
14,236,214.82425738902936
15,215,225.1620495589353
16,221,235.4998417288413
17,197,245.83763389874727
18,196,256.1754260686532
19,217,266.5132182385592
20,145,276.8510104084652
21,154,287.1888025783711
22,125,297.5265947482771
23,104,307.8643869181831
0,119,70.09516701034579
1,96,80.43295918025176
2,60,90.77075135015772
3,37,101.1085435200637
4,6,111.44633568996966
5,8,121.78412785987564
6,22,132.12192002978162
7,35,142.45971219968757
8,104,152.79750436959353
9,154,163.1352965394995
10,226,173.4730887094055
11,243,183.81088087931144
12,246,194.14867304921742
13,252,204.48646521912337
14,283,214.82425738902936
15,238,225.1620495589353
16,249,235.4998417288413
17,249,245.83763389874727
18,243,256.1754260686532
19,240,266.5132182385592
20,195,276.8510104084652
21,153,287.1888025783711
22,98,297.5265947482771
23,50,307.8643869181831
0,34,70.09516701034579
1,12,80.43295918025176
2,6,90.77075135015772
3,4,101.1085435200637
4,6,111.44633568996966
5,24,121.78412785987564
6,107,132.12192002978162
7,277,142.45971219968757
8,387,152.79750436959353
9,135,163.1352965394995
10,84,173.4730887094055
11,107,183.81088087931144
12,67,194.14867304921742
13,78,204.48646521912337
14,90,214.82425738902936
15,112,225.1620495589353
16,198,235.4998417288413
17,485,245.83763389874727
18,533,256.1754260686532
19,386,266.5132182385592
20,302,276.8510104084652
21,194,287.1888025783711
22,125,297.5265947482771
23,87,307.8643869181831
0,28,70.09516701034579
1,12,80.43295918025176
2,7,90.77075135015772
3,4,101.1085435200637
4,6,111.44633568996966
5,27,121.78412785987564
6,110,132.12192002978162
7,318,142.45971219968757
8,424,152.79750436959353
9,187,163.1352965394995
10,138,173.4730887094055
11,151,183.81088087931144
12,147,194.14867304921742
13,182,204.48646521912337
14,147,214.82425738902936
15,163,225.1620495589353
16,254,235.4998417288413
17,537,245.83763389874727
18,546,256.1754260686532
19,398,266.5132182385592
20,290,276.8510104084652
21,267,287.1888025783711
22,158,297.5265947482771
23,89,307.8643869181831
0,45,70.09516701034579
1,10,80.43295918025176
2,6,90.77075135015772
3,4,101.1085435200637
4,4,111.44633568996966
5,18,121.78412785987564
6,123,132.12192002978162
7,347,142.45971219968757
8,433,152.79750436959353
9,216,163.1352965394995
10,114,173.4730887094055
11,136,183.81088087931144
12,169,194.14867304921742
13,180,204.48646521912337
14,127,214.82425738902936
15,140,225.1620495589353
16,268,235.4998417288413
17,572,245.83763389874727
18,541,256.1754260686532
19,375,266.5132182385592
20,294,276.8510104084652
21,245,287.1888025783711
22,180,297.5265947482771
23,109,307.8643869181831
0,45,70.09516701034579
1,29,80.43295918025176
2,7,90.77075135015772
3,5,101.1085435200637
4,6,111.44633568996966
5,27,121.78412785987564
6,116,132.12192002978162
7,305,142.45971219968757
8,456,152.79750436959353
9,210,163.1352965394995
10,116,173.4730887094055
11,154,183.81088087931144
12,186,194.14867304921742
13,152,204.48646521912337
14,138,214.82425738902936
15,146,225.1620495589353
16,256,235.4998417288413
17,468,245.83763389874727
18,483,256.1754260686532
19,322,266.5132182385592
20,270,276.8510104084652
21,196,287.1888025783711
22,174,297.5265947482771
23,123,307.8643869181831
0,57,70.09516701034579
1,34,80.43295918025176
2,13,90.77075135015772
3,11,101.1085435200637
4,6,111.44633568996966
5,27,121.78412785987564
6,90,132.12192002978162
7,254,142.45971219968757
8,384,152.79750436959353
9,179,163.1352965394995
10,106,173.4730887094055
11,161,183.81088087931144
12,135,194.14867304921742
13,156,204.48646521912337
14,148,214.82425738902936
15,169,225.1620495589353
16,233,235.4998417288413
17,421,245.83763389874727
18,362,256.1754260686532
19,241,266.5132182385592
20,206,276.8510104084652
21,163,287.1888025783711
22,174,297.5265947482771
23,116,307.8643869181831
0,133,70.09516701034579
1,90,80.43295918025176
2,42,90.77075135015772
3,43,101.1085435200637
4,10,111.44633568996966
5,13,121.78412785987564
6,24,132.12192002978162
7,42,142.45971219968757
8,114,152.79750436959353
9,174,163.1352965394995
10,261,173.4730887094055
11,317,183.81088087931144
12,341,194.14867304921742
13,308,204.48646521912337
14,305,214.82425738902936
15,302,225.1620495589353
16,302,235.4998417288413
17,302,245.83763389874727
18,299,256.1754260686532
19,256,266.5132182385592
20,206,276.8510104084652
21,205,287.1888025783711
22,209,297.5265947482771
23,177,307.8643869181831
0,113,70.09516701034579
1,79,80.43295918025176
2,67,90.77075135015772
3,50,101.1085435200637
4,13,111.44633568996966
5,8,121.78412785987564
6,13,132.12192002978162
7,45,142.45971219968757
8,142,152.79750436959353
9,183,163.1352965394995
10,254,173.4730887094055
11,275,183.81088087931144
12,338,194.14867304921742
13,294,204.48646521912337
14,326,214.82425738902936
15,293,225.1620495589353
16,306,235.4998417288413
17,320,245.83763389874727
18,304,256.1754260686532
19,274,266.5132182385592
20,275,276.8510104084652
21,164,287.1888025783711
22,96,297.5265947482771
23,70,307.8643869181831
0,29,70.09516701034579
1,17,80.43295918025176
2,11,90.77075135015772
3,4,101.1085435200637
4,4,111.44633568996966
5,26,121.78412785987564
6,100,132.12192002978162
7,282,142.45971219968757
8,382,152.79750436959353
9,166,163.1352965394995
10,97,173.4730887094055
11,119,183.81088087931144
12,168,194.14867304921742
13,150,204.48646521912337
14,123,214.82425738902936
15,129,225.1620495589353
16,231,235.4998417288413
17,514,245.83763389874727
18,543,256.1754260686532
19,413,266.5132182385592
20,305,276.8510104084652
21,220,287.1888025783711
22,137,297.5265947482771
23,96,307.8643869181831
0,29,70.09516701034579
1,12,80.43295918025176
2,8,90.77075135015772
3,5,101.1085435200637
4,10,111.44633568996966
5,21,121.78412785987564
6,117,132.12192002978162
7,335,142.45971219968757
8,435,152.79750436959353
9,213,163.1352965394995
10,140,173.4730887094055
11,128,183.81088087931144
12,157,194.14867304921742
13,203,204.48646521912337
14,159,214.82425738902936
15,168,225.1620495589353
16,274,235.4998417288413
17,556,245.83763389874727
18,556,256.1754260686532
19,454,266.5132182385592
20,288,276.8510104084652
21,254,287.1888025783711
22,191,297.5265947482771
23,132,307.8643869181831
0,43,70.09516701034579
1,16,80.43295918025176
2,11,90.77075135015772
3,4,101.1085435200637
4,7,111.44633568996966
5,24,121.78412785987564
6,110,132.12192002978162
7,271,142.45971219968757
8,437,152.79750436959353
9,195,163.1352965394995
10,68,173.4730887094055
11,122,183.81088087931144
12,161,194.14867304921742
13,144,204.48646521912337
14,147,214.82425738902936
15,118,225.1620495589353
16,150,235.4998417288413
17,425,245.83763389874727
18,492,256.1754260686532
19,321,266.5132182385592
20,87,276.8510104084652
21,88,287.1888025783711
22,77,297.5265947482771
23,56,307.8643869181831
0,17,70.09516701034579
1,17,80.43295918025176
2,7,90.77075135015772
3,3,101.1085435200637
4,7,111.44633568996966
5,20,121.78412785987564
6,97,132.12192002978162
7,282,142.45971219968757
8,398,152.79750436959353
9,187,163.1352965394995
10,113,173.4730887094055
11,149,183.81088087931144
12,205,194.14867304921742
13,205,204.48646521912337
14,167,214.82425738902936
15,165,225.1620495589353
16,290,235.4998417288413
17,555,245.83763389874727
18,523,256.1754260686532
19,366,266.5132182385592
20,286,276.8510104084652
21,211,287.1888025783711
22,174,297.5265947482771
23,132,307.8643869181831
0,54,70.09516701034579
1,19,80.43295918025176
2,19,90.77075135015772
3,6,101.1085435200637
4,7,111.44633568996966
5,16,121.78412785987564
6,101,132.12192002978162
7,270,142.45971219968757
8,454,152.79750436959353
9,226,163.1352965394995
10,163,173.4730887094055
11,147,183.81088087931144
12,216,194.14867304921742
13,204,204.48646521912337
14,245,214.82425738902936
15,210,225.1620495589353
16,330,235.4998417288413
17,550,245.83763389874727
18,466,256.1754260686532
19,372,266.5132182385592
20,291,276.8510104084652
21,173,287.1888025783711
22,188,297.5265947482771
23,139,307.8643869181831
0,133,70.09516701034579
1,67,80.43295918025176
2,53,90.77075135015772
3,42,101.1085435200637
4,10,111.44633568996966
5,6,121.78412785987564
6,27,132.12192002978162
7,63,142.45971219968757
8,121,152.79750436959353
9,215,163.1352965394995
10,290,173.4730887094055
11,349,183.81088087931144
12,382,194.14867304921742
13,441,204.48646521912337
14,380,214.82425738902936
15,362,225.1620495589353
16,343,235.4998417288413
17,149,245.83763389874727
18,211,256.1754260686532
19,171,266.5132182385592
20,137,276.8510104084652
21,114,287.1888025783711
22,120,297.5265947482771
23,108,307.8643869181831
0,80,70.09516701034579
1,73,80.43295918025176
2,66,90.77075135015772
3,32,101.1085435200637
4,6,111.44633568996966
5,5,121.78412785987564
6,13,132.12192002978162
7,39,142.45971219968757
8,89,152.79750436959353
9,184,163.1352965394995
10,266,173.4730887094055
11,269,183.81088087931144
12,370,194.14867304921742
13,324,204.48646521912337
14,322,214.82425738902936
15,326,225.1620495589353
16,193,235.4998417288413
17,194,245.83763389874727
18,229,256.1754260686532
19,228,266.5132182385592
20,183,276.8510104084652
21,136,287.1888025783711
22,103,297.5265947482771
23,55,307.8643869181831
0,30,70.09516701034579
1,12,80.43295918025176
2,7,90.77075135015772
3,1,101.1085435200637
4,10,111.44633568996966
5,15,121.78412785987564
6,95,132.12192002978162
7,267,142.45971219968757
8,349,152.79750436959353
9,183,163.1352965394995
10,124,173.4730887094055
11,179,183.81088087931144
12,182,194.14867304921742
13,151,204.48646521912337
14,150,214.82425738902936
15,126,225.1620495589353
16,282,235.4998417288413
17,527,245.83763389874727
18,529,256.1754260686532
19,416,266.5132182385592
20,286,276.8510104084652
21,186,287.1888025783711
22,147,297.5265947482771
23,72,307.8643869181831
0,35,70.09516701034579
1,14,80.43295918025176
2,12,90.77075135015772
3,3,101.1085435200637
4,7,111.44633568996966
5,30,121.78412785987564
6,101,132.12192002978162
7,343,142.45971219968757
8,392,152.79750436959353
9,175,163.1352965394995
10,144,173.4730887094055
11,149,183.81088087931144
12,185,194.14867304921742
13,175,204.48646521912337
14,148,214.82425738902936
15,164,225.1620495589353
16,285,235.4998417288413
17,532,245.83763389874727
18,585,256.1754260686532
19,371,266.5132182385592
20,292,276.8510104084652
21,230,287.1888025783711
22,155,297.5265947482771
23,75,307.8643869181831
0,37,70.09516701034579
1,17,80.43295918025176
2,11,90.77075135015772
3,4,101.1085435200637
4,5,111.44633568996966
5,32,121.78412785987564
6,119,132.12192002978162
7,305,142.45971219968757
8,399,152.79750436959353
9,180,163.1352965394995
10,113,173.4730887094055
11,149,183.81088087931144
12,240,194.14867304921742
13,191,204.48646521912337
14,178,214.82425738902936
15,194,225.1620495589353
16,282,235.4998417288413
17,584,245.83763389874727
18,559,256.1754260686532
19,413,266.5132182385592
20,312,276.8510104084652
21,209,287.1888025783711
22,139,297.5265947482771
23,108,307.8643869181831
0,46,70.09516701034579
1,26,80.43295918025176
2,11,90.77075135015772
3,9,101.1085435200637
4,5,111.44633568996966
5,25,121.78412785987564
6,106,132.12192002978162
7,307,142.45971219968757
8,390,152.79750436959353
9,197,163.1352965394995
10,132,173.4730887094055
11,187,183.81088087931144
12,214,194.14867304921742
13,217,204.48646521912337
14,142,214.82425738902936
15,178,225.1620495589353
16,298,235.4998417288413
17,582,245.83763389874727
18,571,256.1754260686532
19,371,266.5132182385592
20,288,276.8510104084652
21,206,287.1888025783711
22,157,297.5265947482771
23,127,307.8643869181831
0,65,70.09516701034579
1,23,80.43295918025176
2,15,90.77075135015772
3,9,101.1085435200637
4,5,111.44633568996966
5,26,121.78412785987564
6,76,132.12192002978162
7,264,142.45971219968757
8,426,152.79750436959353
9,205,163.1352965394995
10,130,173.4730887094055
11,156,183.81088087931144
12,222,194.14867304921742
13,253,204.48646521912337
14,186,214.82425738902936
15,249,225.1620495589353
16,334,235.4998417288413
17,516,245.83763389874727
18,465,256.1754260686532
19,385,266.5132182385592
20,287,276.8510104084652
21,226,287.1888025783711
22,231,297.5265947482771
23,151,307.8643869181831
0,84,70.09516701034579
1,77,80.43295918025176
2,74,90.77075135015772
3,27,101.1085435200637
4,10,111.44633568996966
5,18,121.78412785987564
6,22,132.12192002978162
7,44,142.45971219968757
8,118,152.79750436959353
9,208,163.1352965394995
10,260,173.4730887094055
11,314,183.81088087931144
12,421,194.14867304921742
13,153,204.48646521912337
14,259,214.82425738902936
15,358,225.1620495589353
16,281,235.4998417288413
17,269,245.83763389874727
18,292,256.1754260686532
19,237,266.5132182385592
20,183,276.8510104084652
21,167,287.1888025783711
22,154,297.5265947482771
23,120,307.8643869181831
0,90,70.09516701034579
1,73,80.43295918025176
2,62,90.77075135015772
3,27,101.1085435200637
4,3,111.44633568996966
5,10,121.78412785987564
6,6,132.12192002978162
7,24,142.45971219968757
8,41,152.79750436959353
9,103,163.1352965394995
10,183,173.4730887094055
11,198,183.81088087931144
12,281,194.14867304921742
13,377,204.48646521912337
14,370,214.82425738902936
