weathersit,cnt,Predicted Y
1,332,206.64740831960722
1,346,206.64740831960722
1,443,206.64740831960722
1,442,206.64740831960722
1,443,206.64740831960722
1,403,206.64740831960722
1,455,206.64740831960722
2,421,166.24065562221122
2,382,166.24065562221122
2,317,166.24065562221122
2,213,166.24065562221122
2,183,166.24065562221122
1,114,206.64740831960722
1,78,206.64740831960722
3,32,125.83390292481523
2,15,166.24065562221122
3,6,125.83390292481523
3,2,125.83390292481523
2,9,166.24065562221122
2,22,166.24065562221122
2,94,166.24065562221122
2,261,166.24065562221122
1,447,206.64740831960722
2,187,166.24065562221122
2,150,166.24065562221122
2,150,166.24065562221122
2,170,166.24065562221122
2,164,166.24065562221122
2,158,166.24065562221122
2,202,166.24065562221122
1,275,206.64740831960722
1,604,206.64740831960722
1,591,206.64740831960722
1,396,206.64740831960722
1,305,206.64740831960722
1,242,206.64740831960722
1,145,206.64740831960722
1,81,206.64740831960722
2,30,166.24065562221122
1,13,206.64740831960722
2,11,166.24065562221122
2,2,166.24065562221122
1,8,206.64740831960722
1,21,206.64740831960722
1,124,206.64740831960722
1,347,206.64740831960722
1,456,206.64740831960722
1,246,206.64740831960722
1,157,206.64740831960722
1,167,206.64740831960722
1,202,206.64740831960722
1,189,206.64740831960722
1,160,206.64740831960722
1,166,206.64740831960722
1,261,206.64740831960722
3,579,125.83390292481523
3,504,125.83390292481523
2,299,166.24065562221122
1,296,206.64740831960722
1,195,206.64740831960722
1,134,206.64740831960722
1,81,206.64740831960722
2,36,166.24065562221122
1,28,206.64740831960722
1,16,206.64740831960722
2,5,166.24065562221122
1,5,206.64740831960722
1,22,206.64740831960722
1,116,206.64740831960722
1,336,206.64740831960722
1,540,206.64740831960722
1,221,206.64740831960722
1,126,206.64740831960722
1,170,206.64740831960722
1,243,206.64740831960722
1,231,206.64740831960722
1,188,206.64740831960722
1,189,206.64740831960722
1,328,206.64740831960722
1,570,206.64740831960722
1,588,206.64740831960722
1,401,206.64740831960722
1,333,206.64740831960722
1,221,206.64740831960722
1,183,206.64740831960722
1,129,206.64740831960722
1,54,206.64740831960722
1,32,206.64740831960722
1,8,206.64740831960722
1,9,206.64740831960722
1,6,206.64740831960722
1,25,206.64740831960722
1,123,206.64740831960722
1,320,206.64740831960722
1,555,206.64740831960722
1,260,206.64740831960722
1,132,206.64740831960722
1,169,206.64740831960722
1,233,206.64740831960722
1,232,206.64740831960722
1,163,206.64740831960722
1,240,206.64740831960722
1,323,206.64740831960722
1,594,206.64740831960722
1,586,206.64740831960722
1,455,206.64740831960722
1,340,206.64740831960722
1,323,206.64740831960722
1,207,206.64740831960722
1,126,206.64740831960722
1,68,206.64740831960722
1,31,206.64740831960722
1,13,206.64740831960722
1,11,206.64740831960722
1,6,206.64740831960722
1,30,206.64740831960722
1,108,206.64740831960722
1,243,206.64740831960722
1,492,206.64740831960722
1,260,206.64740831960722
1,170,206.64740831960722
1,214,206.64740831960722
1,263,206.64740831960722
1,292,206.64740831960722
1,303,206.64740831960722
1,381,206.64740831960722
1,427,206.64740831960722
1,461,206.64740831960722
1,422,206.64740831960722
1,318,206.64740831960722
1,269,206.64740831960722
1,218,206.64740831960722
1,222,206.64740831960722
1,140,206.64740831960722
1,115,206.64740831960722
1,78,206.64740831960722
1,52,206.64740831960722
1,26,206.64740831960722
1,11,206.64740831960722
1,14,206.64740831960722
1,32,206.64740831960722
1,45,206.64740831960722
1,132,206.64740831960722
1,179,206.64740831960722
1,271,206.64740831960722
1,357,206.64740831960722
1,374,206.64740831960722
1,404,206.64740831960722
1,392,206.64740831960722
1,331,206.64740831960722
1,398,206.64740831960722
1,349,206.64740831960722
1,383,206.64740831960722
1,305,206.64740831960722
1,284,206.64740831960722
1,232,206.64740831960722
1,201,206.64740831960722
1,154,206.64740831960722
1,144,206.64740831960722
2,78,166.24065562221122
1,69,206.64740831960722
3,33,125.83390292481523
3,5,125.83390292481523
3,1,125.83390292481523
2,3,166.24065562221122
2,25,166.24065562221122
1,92,206.64740831960722
1,181,206.64740831960722
1,264,206.64740831960722
1,390,206.64740831960722
1,404,206.64740831960722
1,421,206.64740831960722
1,375,206.64740831960722
1,376,206.64740831960722
1,414,206.64740831960722
3,358,125.83390292481523
3,181,125.83390292481523
2,183,166.24065562221122
3,176,125.83390292481523
2,167,166.24065562221122
2,162,166.24065562221122
1,147,206.64740831960722
1,140,206.64740831960722
1,119,206.64740831960722
1,63,206.64740831960722
1,26,206.64740831960722
2,12,166.24065562221122
2,4,166.24065562221122
1,16,206.64740831960722
1,36,206.64740831960722
1,86,206.64740831960722
2,238,166.24065562221122
2,280,166.24065562221122
2,349,166.24065562221122
2,447,166.24065562221122
2,423,166.24065562221122
1,408,206.64740831960722
1,408,206.64740831960722
1,452,206.64740831960722
1,436,206.64740831960722
1,418,206.64740831960722
2,375,166.24065562221122
2,386,166.24065562221122
2,457,166.24065562221122
2,326,166.24065562221122
2,138,166.24065562221122
2,55,166.24065562221122
1,39,206.64740831960722
1,13,206.64740831960722
1,8,206.64740831960722
1,5,206.64740831960722
1,20,206.64740831960722
1,94,206.64740831960722
1,270,206.64740831960722
1,432,206.64740831960722
1,227,206.64740831960722
1,139,206.64740831960722
1,172,206.64740831960722
1,201,206.64740831960722
1,203,206.64740831960722
1,178,206.64740831960722
1,162,206.64740831960722
1,281,206.64740831960722
1,545,206.64740831960722
1,496,206.64740831960722
1,368,206.64740831960722
1,284,206.64740831960722
1,245,206.64740831960722
1,155,206.64740831960722
1,73,206.64740831960722
1,37,206.64740831960722
1,15,206.64740831960722
1,5,206.64740831960722
1,6,206.64740831960722
2,6,166.24065562221122
1,35,206.64740831960722
1,121,206.64740831960722
2,312,166.24065562221122
2,428,166.24065562221122
3,189,125.83390292481523
3,43,125.83390292481523
2,127,166.24065562221122
2,152,166.24065562221122
2,140,166.24065562221122
1,163,206.64740831960722
1,185,206.64740831960722
1,275,206.64740831960722
1,596,206.64740831960722
1,563,206.64740831960722
1,394,206.64740831960722
1,312,206.64740831960722
1,241,206.64740831960722
1,186,206.64740831960722
1,98,206.64740831960722
1,35,206.64740831960722
1,16,206.64740831960722
1,8,206.64740831960722
1,4,206.64740831960722
1,4,206.64740831960722
1,32,206.64740831960722
2,118,166.24065562221122
2,292,166.24065562221122
2,443,166.24065562221122
1,179,206.64740831960722
1,101,206.64740831960722
1,142,206.64740831960722
1,171,206.64740831960722
1,155,206.64740831960722
1,160,206.64740831960722
1,166,206.64740831960722
1,265,206.64740831960722
1,569,206.64740831960722
1,562,206.64740831960722
1,365,206.64740831960722
1,285,206.64740831960722
1,209,206.64740831960722
1,182,206.64740831960722
1,129,206.64740831960722
1,47,206.64740831960722
1,34,206.64740831960722
2,22,166.24065562221122
1,6,206.64740831960722
1,11,206.64740831960722
1,27,206.64740831960722
1,102,206.64740831960722
2,332,166.24065562221122
2,457,166.24065562221122
2,241,166.24065562221122
2,138,166.24065562221122
2,165,166.24065562221122
2,213,166.24065562221122
2,229,166.24065562221122
2,216,166.24065562221122
2,141,166.24065562221122
3,132,125.83390292481523
3,167,125.83390292481523
1,316,206.64740831960722
1,270,206.64740831960722
1,250,206.64740831960722
2,204,166.24065562221122
2,169,166.24065562221122
2,151,166.24065562221122
2,121,166.24065562221122
2,53,166.24065562221122
1,55,206.64740831960722
1,30,206.64740831960722
1,6,206.64740831960722
2,15,166.24065562221122
2,38,166.24065562221122
1,71,206.64740831960722
1,182,206.64740831960722
1,247,206.64740831960722
1,264,206.64740831960722
1,290,206.64740831960722
1,366,206.64740831960722
1,416,206.64740831960722
1,373,206.64740831960722
1,402,206.64740831960722
1,416,206.64740831960722
1,401,206.64740831960722
1,378,206.64740831960722
1,306,206.64740831960722
1,314,206.64740831960722
1,238,206.64740831960722
1,214,206.64740831960722
1,140,206.64740831960722
1,154,206.64740831960722
1,113,206.64740831960722
1,96,206.64740831960722
1,25,206.64740831960722
1,5,206.64740831960722
1,17,206.64740831960722
1,25,206.64740831960722
1,65,206.64740831960722
1,92,206.64740831960722
1,169,206.64740831960722
1,268,206.64740831960722
1,287,206.64740831960722
1,377,206.64740831960722
1,367,206.64740831960722
1,349,206.64740831960722
1,361,206.64740831960722
1,372,206.64740831960722
1,363,206.64740831960722
1,363,206.64740831960722
1,303,206.64740831960722
1,268,206.64740831960722
1,227,206.64740831960722
1,143,206.64740831960722
1,72,206.64740831960722
1,35,206.64740831960722
1,10,206.64740831960722
1,12,206.64740831960722
1,10,206.64740831960722
1,4,206.64740831960722
1,26,206.64740831960722
1,121,206.64740831960722
1,317,206.64740831960722
1,420,206.64740831960722
1,208,206.64740831960722
1,117,206.64740831960722
1,128,206.64740831960722
1,148,206.64740831960722
1,141,206.64740831960722
1,134,206.64740831960722
1,146,206.64740831960722
1,239,206.64740831960722
1,514,206.64740831960722
1,472,206.64740831960722
1,373,206.64740831960722
1,236,206.64740831960722
1,130,206.64740831960722
1,90,206.64740831960722
1,55,206.64740831960722
1,22,206.64740831960722
1,14,206.64740831960722
1,9,206.64740831960722
2,8,166.24065562221122
1,6,206.64740831960722
1,25,206.64740831960722
1,115,206.64740831960722
1,330,206.64740831960722
1,417,206.64740831960722
1,176,206.64740831960722
1,123,206.64740831960722
1,125,206.64740831960722
1,163,206.64740831960722
1,136,206.64740831960722
1,124,206.64740831960722
1,148,206.64740831960722
1,202,206.64740831960722
1,428,206.64740831960722
1,511,206.64740831960722
1,337,206.64740831960722
1,308,206.64740831960722
1,258,206.64740831960722
1,194,206.64740831960722
1,79,206.64740831960722
1,46,206.64740831960722
1,12,206.64740831960722
1,5,206.64740831960722
1,4,206.64740831960722
1,5,206.64740831960722
1,26,206.64740831960722
1,121,206.64740831960722
1,313,206.64740831960722
1,449,206.64740831960722
1,186,206.64740831960722
1,113,206.64740831960722
1,165,206.64740831960722
1,174,206.64740831960722
3,158,125.83390292481523
3,116,125.83390292481523
3,46,125.83390292481523
2,141,166.24065562221122
1,488,206.64740831960722
1,463,206.64740831960722
1,419,206.64740831960722
1,342,206.64740831960722
1,250,206.64740831960722
1,184,206.64740831960722
1,116,206.64740831960722
1,46,206.64740831960722
1,25,206.64740831960722
1,10,206.64740831960722
1,6,206.64740831960722
1,6,206.64740831960722
1,28,206.64740831960722
1,130,206.64740831960722
1,334,206.64740831960722
1,486,206.64740831960722
1,224,206.64740831960722
1,127,206.64740831960722
1,148,206.64740831960722
1,223,206.64740831960722
1,177,206.64740831960722
1,178,206.64740831960722
1,180,206.64740831960722
1,274,206.64740831960722
1,595,206.64740831960722
1,578,206.64740831960722
1,400,206.64740831960722
1,348,206.64740831960722
1,261,206.64740831960722
1,176,206.64740831960722
1,124,206.64740831960722
1,80,206.64740831960722
1,20,206.64740831960722
1,38,206.64740831960722
1,7,206.64740831960722
1,10,206.64740831960722
1,23,206.64740831960722
2,120,166.24065562221122
1,274,206.64740831960722
1,564,206.64740831960722
1,207,206.64740831960722
2,166,166.24065562221122
1,210,206.64740831960722
1,238,206.64740831960722
1,247,206.64740831960722
1,265,206.64740831960722
1,237,206.64740831960722
1,361,206.64740831960722
1,587,206.64740831960722
1,496,206.64740831960722
1,394,206.64740831960722
1,343,206.64740831960722
1,261,206.64740831960722
1,223,206.64740831960722
1,167,206.64740831960722
1,110,206.64740831960722
1,75,206.64740831960722
1,58,206.64740831960722
1,26,206.64740831960722
1,16,206.64740831960722
1,10,206.64740831960722
1,37,206.64740831960722
1,52,206.64740831960722
1,127,206.64740831960722
1,222,206.64740831960722
1,322,206.64740831960722
1,396,206.64740831960722
1,463,206.64740831960722
1,497,206.64740831960722
1,433,206.64740831960722
1,428,206.64740831960722
1,425,206.64740831960722
1,475,206.64740831960722
1,428,206.64740831960722
1,406,206.64740831960722
1,296,206.64740831960722
1,252,206.64740831960722
1,201,206.64740831960722
1,168,206.64740831960722
1,125,206.64740831960722
1,102,206.64740831960722
1,94,206.64740831960722
1,47,206.64740831960722
1,10,206.64740831960722
1,12,206.64740831960722
1,21,206.64740831960722
1,50,206.64740831960722
1,118,206.64740831960722
1,184,206.64740831960722
1,304,206.64740831960722
1,391,206.64740831960722
1,420,206.64740831960722
1,472,206.64740831960722
1,430,206.64740831960722
1,324,206.64740831960722
1,317,206.64740831960722
1,369,206.64740831960722
1,390,206.64740831960722
1,379,206.64740831960722
1,262,206.64740831960722
1,207,206.64740831960722
1,181,206.64740831960722
1,93,206.64740831960722
1,51,206.64740831960722
1,25,206.64740831960722
1,10,206.64740831960722
1,7,206.64740831960722
1,4,206.64740831960722
1,17,206.64740831960722
1,105,206.64740831960722
1,277,206.64740831960722
1,347,206.64740831960722
1,203,206.64740831960722
1,130,206.64740831960722
1,141,206.64740831960722
1,165,206.64740831960722
1,152,206.64740831960722
1,138,206.64740831960722
1,164,206.64740831960722
1,265,206.64740831960722
1,545,206.64740831960722
1,558,206.64740831960722
1,398,206.64740831960722
1,323,206.64740831960722
1,202,206.64740831960722
1,140,206.64740831960722
1,91,206.64740831960722
1,51,206.64740831960722
2,13,166.24065562221122
1,13,206.64740831960722
1,3,206.64740831960722
1,5,206.64740831960722
2,19,166.24065562221122
2,134,166.24065562221122
2,315,166.24065562221122
2,412,166.24065562221122
2,199,166.24065562221122
2,141,166.24065562221122
1,127,206.64740831960722
1,153,206.64740831960722
1,172,206.64740831960722
1,152,206.64740831960722
1,158,206.64740831960722
1,277,206.64740831960722
1,513,206.64740831960722
1,530,206.64740831960722
1,388,206.64740831960722
1,277,206.64740831960722
1,241,206.64740831960722
1,156,206.64740831960722
3,92,125.83390292481523
1,40,206.64740831960722
1,11,206.64740831960722
1,9,206.64740831960722
1,6,206.64740831960722
1,4,206.64740831960722
1,23,206.64740831960722
2,116,166.24065562221122
2,303,166.24065562221122
1,438,206.64740831960722
1,209,206.64740831960722
1,110,206.64740831960722
1,142,206.64740831960722
1,149,206.64740831960722
1,120,206.64740831960722
1,127,206.64740831960722
1,138,206.64740831960722
1,234,206.64740831960722
1,455,206.64740831960722
1,497,206.64740831960722
1,382,206.64740831960722
1,309,206.64740831960722
1,242,206.64740831960722
1,169,206.64740831960722
1,99,206.64740831960722
2,42,166.24065562221122
2,21,166.24065562221122
2,6,166.24065562221122
2,6,166.24065562221122
2,4,166.24065562221122
2,18,166.24065562221122
2,117,166.24065562221122
2,274,166.24065562221122
2,381,166.24065562221122
2,200,166.24065562221122
2,78,166.24065562221122
2,106,166.24065562221122
1,135,206.64740831960722
1,102,206.64740831960722
1,147,206.64740831960722
1,133,206.64740831960722
1,210,206.64740831960722
1,414,206.64740831960722
1,382,206.64740831960722
1,284,206.64740831960722
1,237,206.64740831960722
1,225,206.64740831960722
1,149,206.64740831960722
1,113,206.64740831960722
1,60,206.64740831960722
1,24,206.64740831960722
1,14,206.64740831960722
1,7,206.64740831960722
1,13,206.64740831960722
1,19,206.64740831960722
1,96,206.64740831960722
2,252,166.24065562221122
2,322,166.24065562221122
1,208,206.64740831960722
1,115,206.64740831960722
1,109,206.64740831960722
1,115,206.64740831960722
1,123,206.64740831960722
1,101,206.64740831960722
1,133,206.64740831960722
3,182,125.83390292481523
1,306,206.64740831960722
1,284,206.64740831960722
2,250,166.24065562221122
1,212,206.64740831960722
1,190,206.64740831960722
2,149,166.24065562221122
1,103,206.64740831960722
1,101,206.64740831960722
1,70,206.64740831960722
1,61,206.64740831960722
1,22,206.64740831960722
1,9,206.64740831960722
1,7,206.64740831960722
1,25,206.64740831960722
1,45,206.64740831960722
1,109,206.64740831960722
1,132,206.64740831960722
1,198,206.64740831960722
1,216,206.64740831960722
1,235,206.64740831960722
1,245,206.64740831960722
1,236,206.64740831960722
1,215,206.64740831960722
1,221,206.64740831960722
1,197,206.64740831960722
1,196,206.64740831960722
2,217,166.24065562221122
1,145,206.64740831960722
1,154,206.64740831960722
1,125,206.64740831960722
1,104,206.64740831960722
1,119,206.64740831960722
1,96,206.64740831960722
