registered,hum,Predicted Y
80,0.74,0.6529932187182798
34,0.84,0.6690551747431359
20,0.79,0.6739435961420052
9,0.89,0.6777844986696882
7,0.94,0.6784828445838123
3,0.94,0.6798795364120607
3,0.83,0.6798795364120607
26,0.83,0.6718485583996325
98,0.79,0.6467081054911621
219,0.66,0.6044581776866491
372,0.59,0.5510347152561493
153,0.55,0.6275035928527471
72,0.56,0.6557866023747765
78,0.47,0.6536915646324039
125,0.47,0.6372804356504856
110,0.39,0.642518030006417
99,0.37,0.6463589325341
133,0.37,0.6344870519939889
205,0.39,0.6093465990855185
428,0.53,0.5314810296606723
362,0.53,0.5545264448267703
246,0.62,0.5950305078459728
213,0.62,0.6065532154290217
165,0.66,0.623313517368002
117,0.7,0.6400738193069824
46,0.79,0.6648650992583908
25,0.79,0.6721977313566947
9,0.84,0.6777844986696882
3,0.79,0.6798795364120607
6,0.89,0.6788320175408744
4,0.89,0.6795303634549986
19,0.89,0.6742927690990672
121,0.89,0.638677127478734
265,0.79,0.5883962216617931
417,0.79,0.5353219321883553
173,0.74,0.6205201337115053
84,0.75,0.6515965268900313
86,0.59,0.6508981809759071
137,0.53,0.6330903601657406
125,0.37,0.6372804356504856
105,0.37,0.6442638947917274
127,0.39,0.6365820897363614
227,0.47,0.6016647940301525
434,0.47,0.5293859919182997
278,0.56,0.5838569732199859
248,0.79,0.5943321619318486
233,0.79,0.5995697562877799
161,0.7,0.6247102091962504
115,0.66,0.6407721652211066
59,0.51,0.6603258508165836
31,0.4,0.6701026936143222
12,0.38,0.6767369797985019
6,0.39,0.6788320175408744
4,0.44,0.6795303634549986
3,0.41,0.6798795364120607
28,0.39,0.6711502124855084
106,0.39,0.6439147218346654
285,0.34,0.5814127625205512
442,0.32,0.5265926082618031
197,0.26,0.6121399827420152
106,0.28,0.6439147218346654
123,0.28,0.6379787815646099
193,0.25,0.6135366745702635
168,0.24,0.6222659984968157
142,0.24,0.6313444953804301
144,0.21,0.6306461494663059
255,0.22,0.5918879512324139
484,0.2,0.5119273440651952
451,0.22,0.5234500516482442
321,0.23,0.568842536066316
286,0.24,0.5810635895634891
215,0.31,0.6058548695148975
141,0.33,0.6316936683374922
89,0.35,0.6498506621047209
53,0.38,0.6624208885589562
15,0.38,0.6756894609273155
12,0.43,0.6767369797985019
5,0.49,0.6791811904979365
5,0.48,0.6791811904979365
24,0.48,0.6725469043137567
98,0.45,0.6467081054911621
252,0.45,0.5929354701036001
471,0.43,0.5164665925070024
194,0.4,0.6131875016132015
107,0.33,0.6435655488776033
135,0.31,0.6337887060798647
208,0.27,0.6082990802143322
190,0.26,0.6145841934414498
174,0.28,0.6201709607544432
156,0.28,0.6264560739815609
286,0.26,0.5810635895634891
485,0.25,0.5115781711081332
488,0.24,0.5105306522369468
338,0.26,0.5629065957962605
236,0.29,0.5985222374165936
196,0.29,0.6124891556990772
145,0.35,0.6302969765092439
141,0.46,0.6316936683374922
69,0.52,0.6568341212459627
80,0.64,0.6529932187182798
41,0.56,0.6666109640437012
10,0.59,0.677435325712626
11,0.59,0.6770861527555639
5,0.64,0.6791811904979365
17,0.6,0.6749911150131914
60,0.56,0.6599766778595215
96,0.46,0.6474064514052863
169,0.43,0.6219168255397537
202,0.38,0.6103941179567047
249,0.36,0.5939829889747865
270,0.32,0.5866503568764826
268,0.28,0.5873487027906068
258,0.33,0.5908404323612276
224,0.27,0.6027123129013388
272,0.3,0.5859520109623584
202,0.34,0.6103941179567047
214,0.3,0.6062040424719596
206,0.39,0.6089974261284563
149,0.48,0.6289002846809955
139,0.47,0.6323920142516164
141,0.57,0.6316936683374922
121,0.57,0.638677127478734
90,0.57,0.6495014891476588
70,0.61,0.6564849482889006
48,0.61,0.6641667533442666
25,0.65,0.6721977313566947
8,0.65,0.6781336716267502
5,0.61,0.6791811904979365
11,0.61,0.6770861527555639
19,0.73,0.6742927690990672
74,0.73,0.6550882564606523
111,0.78,0.6421688570493549
168,0.73,0.6222659984968157
214,0.69,0.6062040424719596
212,0.69,0.6069023883860838
213,0.65,0.6065532154290217
224,0.58,0.6027123129013388
256,0.54,0.5915387782753518
260,0.51,0.5901420864471034
264,0.51,0.5887453946188551
239,0.58,0.5974747185454073
249,0.65,0.5939829889747865
195,0.69,0.6128383286561393
111,0.73,0.6421688570493549
94,0.78,0.6481047973194104
61,0.78,0.6596275049024595
18,0.78,0.6746419420561293
5,0.83,0.6791811904979365
4,0.88,0.6795303634549986
3,0.88,0.6798795364120607
4,0.94,0.6795303634549986
24,0.88,0.6725469043137567
101,0.88,0.6456605866199758
281,0.78,0.5828094543487996
410,0.73,0.5377661428877899
162,0.58,0.6243610362391883
64,0.51,0.6585799860312731
72,0.42,0.6557866023747765
128,0.37,0.6362329167792994
152,0.35,0.6278527658098092
99,0.31,0.6463589325341
127,0.29,0.6365820897363614
233,0.33,0.5995697562877799
516,0.33,0.5007538094392083
500,0.31,0.5063405767522018
343,0.54,0.56116073101095
277,0.61,0.5842061461770479
160,0.57,0.6250593821533125
137,0.61,0.6330903601657406
55,0.69,0.661722542644832
15,0.65,0.6756894609273155
2,0.69,0.6802287093691227
2,0.73,0.6802287093691227
1,0.73,0.6805778823261849
3,0.83,0.6798795364120607
30,0.88,0.6704518665713842
116,0.78,0.6404229922640444
311,0.69,0.5723342656369369
432,0.61,0.5300843378324239
190,0.58,0.6145841934414498
86,0.48,0.6508981809759071
113,0.52,0.6414705111352307
141,0.46,0.6316936683374922
141,0.43,0.6316936683374922
112,0.43,0.6418196840922928
127,0.41,0.6365820897363614
253,0.38,0.5925862971465381
475,0.43,0.515069900678754
479,0.46,0.5136732088505057
355,0.48,0.5569706555262048
301,0.56,0.5758259952075577
187,0.7,0.615631712312636
126,0.65,0.6369312626934236
72,0.79,0.6557866023747765
29,0.89,0.6708010395284463
20,0.78,0.6739435961420052
7,0.89,0.6784828445838123
1,0.89,0.6805778823261849
6,0.83,0.6788320175408744
21,0.88,0.673594423184943
103,0.89,0.6449622407058516
329,0.74,0.5660491524098192
435,0.58,0.5290368189612377
168,0.58,0.6222659984968157
63,0.43,0.6589291589883353
106,0.41,0.6439147218346654
134,0.42,0.6341378790369269
116,0.42,0.6404229922640444
111,0.4,0.6421688570493549
100,0.4,0.6460097595770379
199,0.4,0.611441636827891
426,0.35,0.5321793755747964
398,0.37,0.541956218372535
323,0.59,0.5681441901521918
225,0.63,0.6023631399442766
168,0.66,0.6222659984968157
139,0.75,0.6323920142516164
98,0.75,0.6467081054911621
40,0.79,0.6669601370007633
13,0.79,0.6763878068414397
6,0.84,0.6788320175408744
2,0.84,0.6802287093691227
4,0.79,0.6795303634549986
19,0.84,0.6742927690990672
105,0.84,0.6442638947917274
283,0.79,0.5821111084346754
400,0.7,0.5412578724584108
148,0.49,0.6292494576380576
74,0.5,0.6550882564606523
82,0.42,0.6522948728041555
100,0.35,0.6460097595770379
118,0.37,0.6397246463499203
93,0.4,0.6484539702764726
86,0.31,0.6508981809759071
170,0.33,0.6215676525826916
355,0.37,0.5569706555262048
414,0.39,0.5363694510595416
271,0.39,0.5863011839194204
214,0.43,0.6062040424719596
142,0.52,0.6313444953804301
131,0.58,0.6351853979081131
82,0.57,0.6522948728041555
61,0.65,0.6596275049024595
18,0.65,0.6746419420561293
7,0.69,0.6784828445838123
3,0.69,0.6798795364120607
4,0.78,0.6795303634549986
28,0.78,0.6711502124855084
94,0.78,0.6481047973194104
242,0.66,0.5964271996742211
423,0.58,0.5332268944459828
176,0.55,0.619472614840319
88,0.52,0.650199835061783
107,0.46,0.6435655488776033
167,0.44,0.6226151714538779
149,0.44,0.6289002846809955
121,0.39,0.638677127478734
163,0.44,0.6240118632821262
239,0.56,0.5974747185454073
454,0.52,0.522402532777058
367,0.59,0.5527805800414598
245,0.59,0.5953796808030348
197,0.62,0.6121399827420152
163,0.66,0.6240118632821262
145,0.74,0.6302969765092439
110,0.74,0.642518030006417
89,0.79,0.6498506621047209
67,0.79,0.6575324671600868
50,0.79,0.6634684074301425
18,0.83,0.6746419420561293
9,0.79,0.6777844986696882
12,0.74,0.6767369797985019
31,0.61,0.6701026936143222
50,0.58,0.6634684074301425
111,0.58,0.6421688570493549
171,0.62,0.6212184796256295
173,0.58,0.6205201337115053
215,0.62,0.6058548695148975
235,0.55,0.5988714103736558
237,0.55,0.5981730644595316
232,0.49,0.599918929244842
232,0.49,0.599918929244842
225,0.46,0.6023631399442766
190,0.58,0.6145841934414498
155,0.62,0.6268052469386229
167,0.65,0.6226151714538779
180,0.74,0.6180759230120707
144,0.74,0.6306461494663059
137,0.78,0.6330903601657406
107,0.74,0.6435655488776033
100,0.78,0.6460097595770379
74,0.83,0.6550882564606523
57,0.89,0.6610241967307078
20,0.89,0.6739435961420052
6,0.88,0.6788320175408744
5,0.88,0.6791811904979365
9,0.88,0.6777844986696882
27,0.78,0.6714993854425705
64,0.74,0.6585799860312731
107,0.66,0.6435655488776033
191,0.58,0.6142350204843877
236,0.55,0.5985222374165936
244,0.46,0.5957288537600969
264,0.59,0.5887453946188551
219,0.56,0.6044581776866491
218,0.59,0.6048073506437113
235,0.83,0.5988714103736558
158,0.83,0.6257577280674367
187,0.74,0.615631712312636
156,0.74,0.6264560739815609
144,0.83,0.6306461494663059
101,0.83,0.6456605866199758
97,0.83,0.6470572784482241
74,0.78,0.6550882564606523
20,0.78,0.6739435961420052
10,0.73,0.677435325712626
8,0.73,0.6781336716267502
6,0.6,0.6788320175408744
3,0.64,0.6798795364120607
27,0.64,0.6714993854425705
98,0.64,0.6467081054911621
302,0.56,0.5754768222504957
432,0.49,0.5300843378324239
189,0.46,0.6149333663985119
80,0.41,0.6529932187182798
106,0.41,0.6439147218346654
161,0.41,0.6247102091962504
174,0.37,0.6201709607544432
145,0.34,0.6302969765092439
127,0.37,0.6365820897363614
262,0.37,0.5894437405329793
529,0.39,0.4962145609974012
510,0.37,0.5028488471815808
348,0.39,0.5594148662256395
253,0.44,0.5925862971465381
178,0.41,0.6187742689261949
114,0.46,0.6411213381781686
75,0.46,0.6547390835035901
18,0.49,0.6746419420561293
10,0.49,0.677435325712626
8,0.49,0.6781336716267502
1,0.53,0.6805778823261849
3,0.6,0.6798795364120607
23,0.56,0.6728960772708189
107,0.56,0.6435655488776033
346,0.52,0.5601132121397637
441,0.49,0.5269417812188651
174,0.46,0.6201709607544432
97,0.46,0.6470572784482241
103,0.41,0.6449622407058516
139,0.41,0.6323920142516164
176,0.44,0.619472614840319
118,0.47,0.6397246463499203
136,0.47,0.6334395331228027
279,0.41,0.5835078002629237
484,0.5,0.5119273440651952
473,0.51,0.5157682465928782
335,0.5,0.5639541146674467
237,0.56,0.5981730644595316
206,0.56,0.6089974261284563
159,0.6,0.6254085551103746
91,0.68,0.6491523161905968
44,0.64,0.665563445172515
14,0.64,0.6760386338843777
9,0.63,0.6777844986696882
1,0.68,0.6805778823261849
4,0.63,0.6795303634549986
20,0.67,0.6739435961420052
110,0.63,0.642518030006417
348,0.6,0.5594148662256395
445,0.53,0.5255450893906168
185,0.49,0.6163300582267602
108,0.47,0.6432163759205412
115,0.36,0.6407721652211066
178,0.34,0.6187742689261949
146,0.28,0.6299478035521817
128,0.28,0.6362329167792994
131,0.27,0.6351853979081131
265,0.27,0.5883962216617931
555,0.28,0.48713606411378685
527,0.32,0.49691290691152534
362,0.37,0.5545264448267703
273,0.44,0.5856028380052963
209,0.47,0.60794990725727
144,0.5,0.6306461494663059
90,0.53,0.6495014891476588
38,0.56,0.6676584829148875
13,0.6,0.6763878068414397
4,0.56,0.6795303634549986
4,0.73,0.6795303634549986
6,0.68,0.6788320175408744
18,0.64,0.6746419420561293
104,0.73,0.6446130677487896
172,0.78,0.6208693066685674
364,0.69,0.5538280989126461
232,0.65,0.599918929244842
103,0.61,0.6449622407058516
117,0.61,0.6400738193069824
165,0.54,0.623313517368002
114,0.54,0.6411213381781686
114,0.54,0.6411213381781686
127,0.61,0.6365820897363614
258,0.69,0.5908404323612276
230,0.78,0.6006172751589661
299,0.83,0.5765243411216819
269,0.83,0.5869995298335446
176,0.83,0.619472614840319
154,0.83,0.627154419895685
127,0.83,0.6365820897363614
14,0.83,0.6760386338843777
21,0.88,0.673594423184943
19,0.94,0.6742927690990672
11,0.94,0.6770861527555639
5,0.94,0.6791811904979365
5,0.94,0.6791811904979365
12,1.0,0.6767369797985019
89,0.94,0.6498506621047209
225,0.83,0.6023631399442766
426,0.83,0.5321793755747964
196,0.58,0.6124891556990772
126,0.58,0.6369312626934236
138,0.69,0.6327411872086784
194,0.65,0.6131875016132015
156,0.62,0.6264560739815609
142,0.52,0.6313444953804301
181,0.43,0.6177267500550085
286,0.45,0.5810635895634891
467,0.4,0.5178632843352508
388,0.4,0.5454479479431559
275,0.83,0.5849044920911721
192,0.78,0.6138858475273256
159,0.78,0.6254085551103746
127,0.88,0.6365820897363614
141,0.83,0.6316936683374922
83,0.88,0.6519456998470934
80,0.83,0.6529932187182798
37,0.88,0.6680076558719495
16,0.88,0.6753402879702535
4,0.88,0.6795303634549986
6,0.83,0.6788320175408744
18,0.83,0.6746419420561293
45,0.78,0.6652142722154528
103,0.78,0.6449622407058516
156,0.61,0.6264560739815609
176,0.62,0.619472614840319
270,0.62,0.5866503568764826
258,0.66,0.5908404323612276
192,0.55,0.6138858475273256
196,0.46,0.6124891556990772
214,0.46,0.6062040424719596
275,0.52,0.5849044920911721
239,0.48,0.5974747185454073
263,0.55,0.5890945675759172
227,0.51,0.6016647940301525
127,0.58,0.6365820897363614
125,0.66,0.6372804356504856
105,0.62,0.6442638947917274
97,0.62,0.6470572784482241
71,0.65,0.6561357753318385
59,0.65,0.6603258508165836
59,0.74,0.6603258508165836
16,0.78,0.6753402879702535
10,0.74,0.677435325712626
12,0.78,0.6767369797985019
22,0.78,0.673245250227881
36,0.78,0.6683568288290117
59,0.74,0.6603258508165836
111,0.74,0.6421688570493549
158,0.61,0.6257577280674367
236,0.58,0.5985222374165936
255,0.55,0.5918879512324139
214,0.51,0.6062040424719596
193,0.58,0.6135366745702635
216,0.55,0.6055056965578355
257,0.48,0.5911896053182897
238,0.51,0.5978238915024694
218,0.58,0.6048073506437113
217,0.62,0.6051565236007733
146,0.7,0.6299478035521817
110,0.79,0.642518030006417
114,0.78,0.6411213381781686
78,0.78,0.6536915646324039
19,0.83,0.6742927690990672
3,0.89,0.6798795364120607
0,0.89,0.6809270552832469
0,0.89,0.6809270552832469
2,0.88,0.6802287093691227
3,0.83,0.6798795364120607
25,0.78,0.6721977313566947
46,0.88,0.6648650992583908
209,0.83,0.60794990725727
200,0.78,0.6110924638708288
58,0.78,0.6606750237736457
67,0.78,0.6575324671600868
129,0.69,0.6358837438222373
129,0.65,0.6358837438222373
130,0.61,0.6355345708651752
139,0.61,0.6323920142516164
238,0.58,0.5978238915024694
484,0.54,0.5119273440651952
474,0.61,0.5154190736358162
369,0.65,0.5520822341273356
264,0.69,0.5887453946188551
167,0.73,0.6226151714538779
106,0.73,0.6439147218346654
50,0.78,0.6634684074301425
23,0.78,0.6728960772708189
12,0.78,0.6767369797985019
5,0.83,0.6791811904979365
2,0.83,0.6802287093691227
7,0.88,0.6784828445838123
22,0.88,0.673245250227881
107,0.88,0.6435655488776033
288,0.94,0.5803652436493649
368,0.88,0.5524314070843978
243,0.88,0.596078026717159
120,0.83,0.6390263004357961
119,0.83,0.6393754733928582
149,0.74,0.6289002846809955
158,0.66,0.6257577280674367
108,0.62,0.6432163759205412
128,0.59,0.6362329167792994
273,0.59,0.5856028380052963
507,0.66,0.5038963660527671
469,0.7,0.5171649384211265
358,0.74,0.5559231366550186
254,0.7,0.592237124189476
191,0.74,0.6142350204843877
97,0.79,0.6470572784482241
53,0.74,0.6624208885589562
18,0.78,0.6746419420561293
19,0.78,0.6742927690990672
5,0.78,0.6791811904979365
7,0.78,0.6784828445838123
8,0.83,0.6781336716267502
21,0.89,0.673594423184943
110,0.83,0.642518030006417
288,0.79,0.5803652436493649
396,0.74,0.5426545642866591
205,0.79,0.6093465990855185
104,0.7,0.6446130677487896
108,0.7,0.6432163759205412
144,0.59,0.6306461494663059
113,0.56,0.6414705111352307
113,0.52,0.6414705111352307
114,0.56,0.6411213381781686
224,0.59,0.6027123129013388
462,0.55,0.5196091491205612
447,0.59,0.5248467434764926
280,0.52,0.5831586273058617
230,0.74,0.6006172751589661
216,0.79,0.6055056965578355
123,0.79,0.6379787815646099
91,0.79,0.6491523161905968
44,0.79,0.665563445172515
26,0.74,0.6718485583996325
4,0.74,0.6795303634549986
4,0.74,0.6795303634549986
7,0.79,0.6784828445838123
22,0.74,0.673245250227881
92,0.74,0.6488031432335346
301,0.74,0.5758259952075577
412,0.7,0.5370677969736657
194,0.7,0.6131875016132015
88,0.66,0.650199835061783
108,0.66,0.6432163759205412
130,0.66,0.6355345708651752
149,0.62,0.6289002846809955
103,0.66,0.6449622407058516
127,0.52,0.6365820897363614
217,0.62,0.6051565236007733
495,0.7,0.5080864415375123
483,0.7,0.5122765170222574
344,0.7,0.5608115580538879
277,0.74,0.5842061461770479
188,0.74,0.615282539355574
139,0.74,0.6323920142516164
90,0.74,0.6495014891476588
53,0.79,0.6624208885589562
20,0.83,0.6739435961420052
10,0.83,0.677435325712626
4,0.83,0.6795303634549986
8,0.83,0.6781336716267502
18,0.89,0.6746419420561293
87,0.83,0.6505490080188451
247,0.83,0.5946813348889106
439,0.74,0.5276401271329894
203,0.62,0.6100449449996426
102,0.43,0.6453114136629137
147,0.38,0.6295986305951197
150,0.41,0.6285511117239334
178,0.36,0.6187742689261949
162,0.43,0.6243610362391883
147,0.34,0.6295986305951197
247,0.33,0.5946813348889106
472,0.37,0.5161174195499403
365,0.37,0.553478925955584
293,0.4,0.5786193788640545
222,0.45,0.6034106588154629
183,0.48,0.6170284041408844
126,0.48,0.6369312626934236
139,0.51,0.6323920142516164
97,0.47,0.6470572784482241
75,0.5,0.6547390835035901
51,0.5,0.6631192344730803
21,0.57,0.673594423184943
4,0.57,0.6795303634549986
8,0.61,0.6781336716267502
17,0.57,0.6749911150131914
35,0.57,0.6687060017860738
85,0.48,0.6512473539329693
139,0.45,0.6323920142516164
203,0.45,0.6100449449996426
209,0.42,0.60794990725727
252,0.4,0.5929354701036001
231,0.4,0.6002681022019041
232,0.45,0.599918929244842
235,0.45,0.5988714103736558
235,0.43,0.5988714103736558
247,0.42,0.5946813348889106
199,0.45,0.611441636827891
254,0.48,0.592237124189476
195,0.48,0.6128383286561393
140,0.51,0.6320428412945542
126,0.47,0.6369312626934236
130,0.5,0.6355345708651752
85,0.53,0.6512473539329693
73,0.53,0.6554374294177143
70,0.57,0.6564849482889006
22,0.64,0.673245250227881
8,0.64,0.6781336716267502
9,0.64,0.6777844986696882
13,0.64,0.6763878068414397
27,0.61,0.6714993854425705
78,0.61,0.6536915646324039
131,0.54,0.6351853979081131
196,0.48,0.6124891556990772
219,0.45,0.6044581776866491
268,0.4,0.5873487027906068
245,0.4,0.5953796808030348
246,0.4,0.5950305078459728
229,0.4,0.6009664481160283
278,0.42,0.5838569732199859
243,0.42,0.596078026717159
265,0.45,0.5883962216617931
228,0.48,0.6013156210730903
158,0.48,0.6257577280674367
135,0.54,0.6337887060798647
95,0.51,0.6477556243623483
64,0.54,0.6585799860312731
25,0.73,0.6721977313566947
11,0.78,0.6770861527555639
3,0.78,0.6798795364120607
2,0.78,0.6802287093691227
8,0.83,0.6781336716267502
21,0.83,0.673594423184943
90,0.78,0.6495014891476588
247,0.73,0.5946813348889106
418,0.74,0.5349727592312932
150,0.54,0.6285511117239334
95,0.54,0.6477556243623483
95,0.58,0.6477556243623483
130,0.54,0.6355345708651752
127,0.58,0.6365820897363614
100,0.58,0.6460097595770379
126,0.55,0.6369312626934236
222,0.55,0.6034106588154629
514,0.55,0.5014521553533325
512,0.51,0.5021505012674568
340,0.62,0.5622082498821362
251,0.65,0.5932846430606623
190,0.65,0.6145841934414498
112,0.69,0.6418196840922928
65,0.69,0.658230813074211
25,0.78,0.6721977313566947
8,0.74,0.6781336716267502
9,0.74,0.6777844986696882
2,0.74,0.6802287093691227
7,0.74,0.6784828445838123
20,0.78,0.6739435961420052
117,0.83,0.6400738193069824
320,0.83,0.569191709023378
417,0.79,0.5353219321883553
208,0.7,0.6082990802143322
112,0.49,0.6418196840922928
118,0.46,0.6397246463499203
161,0.47,0.6247102091962504
156,0.44,0.6264560739815609
117,0.44,0.6400738193069824
127,0.41,0.6365820897363614
220,0.47,0.6041090047295871
509,0.56,0.503198020138643
436,0.55,0.5286876460041756
255,0.58,0.5918879512324139
246,0.62,0.5950305078459728
164,0.66,0.6236626903250642
104,0.7,0.6446130677487896
58,0.7,0.6606750237736457
25,0.79,0.6721977313566947
18,0.79,0.6746419420561293
9,0.83,0.6777844986696882
3,0.83,0.6798795364120607
5,0.83,0.6791811904979365
19,0.83,0.6742927690990672
104,0.69,0.6446130677487896
318,0.54,0.5698900549375022
499,0.48,0.506689749709264
189,0.45,0.6149333663985119
95,0.42,0.6477556243623483
117,0.35,0.6400738193069824
188,0.35,0.615282539355574
