hr,mnth,Predicted Y
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,9,6.570921262380484
1,9,6.56805069005608
2,9,6.565180117731677
3,9,6.562309545407272
4,9,6.559438973082869
5,9,6.556568400758465
6,9,6.5536978284340615
7,9,6.550827256109658
8,9,6.547956683785254
9,9,6.54508611146085
10,9,6.542215539136446
11,9,6.539344966812043
12,9,6.536474394487639
13,9,6.5336038221632355
14,9,6.530733249838831
15,9,6.5278626775144275
16,9,6.524992105190024
17,9,6.52212153286562
18,9,6.519250960541217
19,9,6.516380388216813
20,9,6.513509815892409
21,9,6.510639243568005
22,9,6.507768671243602
23,9,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
3,10,6.562309545407272
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
8,10,6.547956683785254
9,10,6.54508611146085
10,10,6.542215539136446
11,10,6.539344966812043
12,10,6.536474394487639
13,10,6.5336038221632355
14,10,6.530733249838831
15,10,6.5278626775144275
16,10,6.524992105190024
17,10,6.52212153286562
18,10,6.519250960541217
19,10,6.516380388216813
20,10,6.513509815892409
21,10,6.510639243568005
22,10,6.507768671243602
23,10,6.504898098919198
0,10,6.570921262380484
1,10,6.56805069005608
2,10,6.565180117731677
4,10,6.559438973082869
5,10,6.556568400758465
6,10,6.5536978284340615
7,10,6.550827256109658
