hr,registered,Predicted Y
6,13,108.359016141199
7,23,116.54900813765224
8,59,124.73900013410548
9,100,132.9289921305587
10,190,141.11898412701197
11,230,149.3089761234652
12,270,157.4989681199184
13,247,165.68896011637167
14,231,173.8789521128249
15,234,182.06894410927814
16,320,190.25893610573138
17,275,198.4489281021846
18,279,206.6389200986378
19,242,214.82891209509108
20,135,223.0189040915443
21,113,231.20889608799752
22,84,239.3988880844508
23,67,247.588880080904
0,23,59.2190641624796
1,14,67.40905615893283
2,4,75.59904815538607
3,5,83.7890401518393
4,4,91.97903214829253
5,25,100.16902414474578
6,107,108.359016141199
7,315,116.54900813765224
8,326,124.73900013410548
9,161,132.9289921305587
10,117,141.11898412701197
11,116,149.3089761234652
12,161,157.4989681199184
13,139,165.68896011637167
14,110,173.8789521128249
15,157,182.06894410927814
16,239,190.25893610573138
17,509,198.4489281021846
18,490,206.6389200986378
19,347,214.82891209509108
20,227,223.0189040915443
21,164,231.20889608799752
22,122,239.3988880844508
23,64,247.588880080904
0,28,59.2190641624796
1,6,67.40905615893283
2,4,75.59904815538607
3,5,83.7890401518393
4,3,91.97903214829253
5,24,100.16902414474578
6,116,108.359016141199
7,234,116.54900813765224
8,400,124.73900013410548
9,173,132.9289921305587
10,101,141.11898412701197
11,97,149.3089761234652
12,129,157.4989681199184
13,122,165.68896011637167
14,123,173.8789521128249
15,170,182.06894410927814
16,225,190.25893610573138
17,480,198.4489281021846
18,325,206.6389200986378
19,294,214.82891209509108
20,221,223.0189040915443
21,179,231.20889608799752
22,102,239.3988880844508
23,82,247.588880080904
0,29,59.2190641624796
1,13,67.40905615893283
2,9,75.59904815538607
3,3,83.7890401518393
4,3,91.97903214829253
5,20,100.16902414474578
6,111,108.359016141199
7,177,116.54900813765224
8,270,124.73900013410548
9,141,132.9289921305587
10,109,141.11898412701197
11,127,149.3089761234652
12,159,157.4989681199184
13,138,165.68896011637167
14,145,173.8789521128249
15,146,182.06894410927814
16,241,190.25893610573138
17,527,198.4489281021846
18,459,206.6389200986378
19,315,214.82891209509108
20,91,223.0189040915443
21,67,231.20889608799752
22,68,239.3988880844508
23,59,247.588880080904
0,33,59.2190641624796
1,20,67.40905615893283
2,2,75.59904815538607
3,8,83.7890401518393
4,5,91.97903214829253
5,22,100.16902414474578
6,106,108.359016141199
7,269,116.54900813765224
8,402,124.73900013410548
9,198,132.9289921305587
10,103,141.11898412701197
11,122,149.3089761234652
12,157,157.4989681199184
13,175,165.68896011637167
14,134,173.8789521128249
15,185,182.06894410927814
16,227,190.25893610573138
17,527,198.4489281021846
18,500,206.6389200986378
19,348,214.82891209509108
20,234,223.0189040915443
21,195,231.20889608799752
22,150,239.3988880844508
23,64,247.588880080904
0,53,59.2190641624796
1,18,67.40905615893283
2,9,75.59904815538607
3,3,83.7890401518393
4,6,91.97903214829253
5,23,100.16902414474578
6,98,108.359016141199
7,283,116.54900813765224
8,425,124.73900013410548
9,214,132.9289921305587
10,122,141.11898412701197
11,168,149.3089761234652
12,195,157.4989681199184
13,194,165.68896011637167
14,173,173.8789521128249
15,193,182.06894410927814
16,298,190.25893610573138
17,497,198.4489281021846
18,449,206.6389200986378
19,332,214.82891209509108
20,202,223.0189040915443
21,179,231.20889608799752
22,129,239.3988880844508
23,109,247.588880080904
0,106,59.2190641624796
1,47,67.40905615893283
2,46,75.59904815538607
3,17,83.7890401518393
4,6,91.97903214829253
5,4,100.16902414474578
6,15,108.359016141199
7,30,116.54900813765224
8,58,124.73900013410548
9,112,132.9289921305587
10,100,141.11898412701197
11,102,149.3089761234652
12,130,157.4989681199184
13,98,165.68896011637167
14,147,173.8789521128249
15,154,182.06894410927814
16,165,190.25893610573138
17,170,198.4489281021846
18,117,206.6389200986378
19,99,214.82891209509108
20,58,223.0189040915443
21,53,231.20889608799752
22,58,239.3988880844508
23,57,247.588880080904
0,43,59.2190641624796
1,23,67.40905615893283
2,27,75.59904815538607
3,5,83.7890401518393
4,3,91.97903214829253
5,7,100.16902414474578
6,13,108.359016141199
7,24,116.54900813765224
8,50,124.73900013410548
9,96,132.9289921305587
10,188,141.11898412701197
11,218,149.3089761234652
12,243,157.4989681199184
13,224,165.68896011637167
14,195,173.8789521128249
15,144,182.06894410927814
16,162,190.25893610573138
17,135,198.4489281021846
18,158,206.6389200986378
19,128,214.82891209509108
20,71,223.0189040915443
21,71,231.20889608799752
22,55,239.3988880844508
23,19,247.588880080904
0,13,59.2190641624796
1,5,67.40905615893283
2,4,75.59904815538607
3,6,83.7890401518393
4,6,91.97903214829253
5,17,100.16902414474578
6,91,108.359016141199
7,241,116.54900813765224
8,359,124.73900013410548
9,141,132.9289921305587
10,82,141.11898412701197
11,100,149.3089761234652
12,118,157.4989681199184
13,102,165.68896011637167
14,94,173.8789521128249
15,79,182.06894410927814
16,202,190.25893610573138
17,455,198.4489281021846
18,384,206.6389200986378
19,300,214.82891209509108
20,191,223.0189040915443
21,128,231.20889608799752
22,79,239.3988880844508
23,43,247.588880080904
0,22,59.2190641624796
1,8,67.40905615893283
2,2,75.59904815538607
3,3,83.7890401518393
4,4,91.97903214829253
5,25,100.16902414474578
6,109,108.359016141199
7,298,116.54900813765224
8,372,124.73900013410548
9,168,132.9289921305587
10,107,141.11898412701197
11,102,149.3089761234652
12,160,157.4989681199184
13,153,165.68896011637167
14,156,173.8789521128249
15,166,182.06894410927814
16,273,190.25893610573138
17,530,198.4489281021846
18,456,206.6389200986378
19,310,214.82891209509108
20,236,223.0189040915443
21,144,231.20889608799752
22,106,239.3988880844508
23,60,247.588880080904
0,36,59.2190641624796
1,7,67.40905615893283
2,2,75.59904815538607
3,5,83.7890401518393
4,4,91.97903214829253
5,29,100.16902414474578
6,112,108.359016141199
7,292,116.54900813765224
8,441,124.73900013410548
9,187,132.9289921305587
10,103,141.11898412701197
11,138,149.3089761234652
12,180,157.4989681199184
13,189,165.68896011637167
14,156,173.8789521128249
15,147,182.06894410927814
16,245,190.25893610573138
17,525,198.4489281021846
18,536,206.6389200986378
19,334,214.82891209509108
20,228,223.0189040915443
21,173,231.20889608799752
22,134,239.3988880844508
23,64,247.588880080904
0,34,59.2190641624796
1,17,67.40905615893283
2,8,75.59904815538607
3,4,83.7890401518393
4,5,91.97903214829253
5,24,100.16902414474578
6,110,108.359016141199
7,287,116.54900813765224
8,437,124.73900013410548
9,188,132.9289921305587
10,105,141.11898412701197
11,115,149.3089761234652
12,180,157.4989681199184
13,158,165.68896011637167
14,139,173.8789521128249
15,157,182.06894410927814
16,272,190.25893610573138
17,505,198.4489281021846
18,479,206.6389200986378
19,305,214.82891209509108
20,231,223.0189040915443
21,161,231.20889608799752
22,124,239.3988880844508
23,81,247.588880080904
0,48,59.2190641624796
1,25,67.40905615893283
2,5,75.59904815538607
3,9,83.7890401518393
4,5,91.97903214829253
5,24,100.16902414474578
6,84,108.359016141199
7,237,116.54900813765224
8,386,124.73900013410548
9,207,132.9289921305587
10,126,141.11898412701197
11,150,149.3089761234652
12,174,157.4989681199184
13,210,165.68896011637167
14,179,173.8789521128249
15,202,182.06894410927814
16,346,190.25893610573138
17,462,198.4489281021846
18,371,206.6389200986378
19,243,214.82891209509108
20,167,223.0189040915443
21,144,231.20889608799752
22,119,239.3988880844508
23,113,247.588880080904
0,72,59.2190641624796
1,51,67.40905615893283
2,41,75.59904815538607
3,16,83.7890401518393
4,7,91.97903214829253
5,7,100.16902414474578
6,16,108.359016141199
7,46,116.54900813765224
8,89,124.73900013410548
9,163,132.9289921305587
10,217,141.11898412701197
11,221,149.3089761234652
12,255,157.4989681199184
13,229,165.68896011637167
14,214,173.8789521128249
15,234,182.06894410927814
16,230,190.25893610573138
17,219,198.4489281021846
18,224,206.6389200986378
19,172,214.82891209509108
20,124,223.0189040915443
21,133,231.20889608799752
22,104,239.3988880844508
23,90,247.588880080904
0,83,59.2190641624796
1,63,67.40905615893283
2,35,75.59904815538607
3,20,83.7890401518393
4,7,91.97903214829253
5,14,100.16902414474578
6,14,108.359016141199
7,26,116.54900813765224
8,82,124.73900013410548
9,119,132.9289921305587
10,210,141.11898412701197
11,234,149.3089761234652
12,243,157.4989681199184
13,193,165.68896011637167
14,228,173.8789521128249
15,209,182.06894410927814
16,247,190.25893610573138
17,230,198.4489281021846
18,228,206.6389200986378
19,186,214.82891209509108
20,134,223.0189040915443
21,120,231.20889608799752
22,104,239.3988880844508
23,85,247.588880080904
0,42,59.2190641624796
1,30,67.40905615893283
2,15,75.59904815538607
3,9,83.7890401518393
4,4,91.97903214829253
5,19,100.16902414474578
6,39,108.359016141199
7,102,116.54900813765224
8,227,124.73900013410548
9,161,132.9289921305587
10,158,141.11898412701197
11,183,149.3089761234652
12,201,157.4989681199184
13,219,165.68896011637167
14,223,173.8789521128249
15,254,182.06894410927814
16,248,190.25893610573138
17,334,198.4489281021846
18,365,206.6389200986378
19,267,214.82891209509108
20,188,223.0189040915443
21,148,231.20889608799752
22,104,239.3988880844508
23,63,247.588880080904
0,16,59.2190641624796
1,9,67.40905615893283
2,4,75.59904815538607
3,1,83.7890401518393
4,5,91.97903214829253
5,20,100.16902414474578
6,114,108.359016141199
7,333,116.54900813765224
8,375,124.73900013410548
9,195,132.9289921305587
10,111,141.11898412701197
11,92,149.3089761234652
12,130,157.4989681199184
13,138,165.68896011637167
14,117,173.8789521128249
15,139,182.06894410927814
16,257,190.25893610573138
17,534,198.4489281021846
18,493,206.6389200986378
19,285,214.82891209509108
20,203,223.0189040915443
21,158,231.20889608799752
22,120,239.3988880844508
23,47,247.588880080904
0,23,59.2190641624796
1,8,67.40905615893283
2,2,75.59904815538607
3,2,83.7890401518393
4,6,91.97903214829253
5,22,100.16902414474578
6,107,108.359016141199
7,244,116.54900813765224
8,377,124.73900013410548
9,183,132.9289921305587
10,98,141.11898412701197
11,102,149.3089761234652
12,53,157.4989681199184
13,76,165.68896011637167
14,70,173.8789521128249
15,42,182.06894410927814
16,50,190.25893610573138
17,235,198.4489281021846
18,161,206.6389200986378
19,102,214.82891209509108
20,81,223.0189040915443
21,74,231.20889608799752
22,40,239.3988880844508
23,41,247.588880080904
0,14,59.2190641624796
1,9,67.40905615893283
2,4,75.59904815538607
3,4,83.7890401518393
4,5,91.97903214829253
5,16,100.16902414474578
6,51,108.359016141199
7,76,116.54900813765224
8,199,124.73900013410548
9,106,132.9289921305587
10,53,141.11898412701197
11,76,149.3089761234652
12,95,157.4989681199184
13,142,165.68896011637167
14,111,173.8789521128249
15,128,182.06894410927814
16,240,190.25893610573138
17,432,198.4489281021846
18,248,206.6389200986378
19,187,214.82891209509108
20,166,223.0189040915443
21,115,231.20889608799752
22,101,239.3988880844508
23,45,247.588880080904
0,29,59.2190641624796
1,16,67.40905615893283
2,6,75.59904815538607
3,6,83.7890401518393
4,8,91.97903214829253
5,17,100.16902414474578
6,90,108.359016141199
7,137,116.54900813765224
8,186,124.73900013410548
9,164,132.9289921305587
10,108,141.11898412701197
11,76,149.3089761234652
12,62,157.4989681199184
13,114,165.68896011637167
14,119,173.8789521128249
15,169,182.06894410927814
16,264,190.25893610573138
17,426,198.4489281021846
18,361,206.6389200986378
19,221,214.82891209509108
20,177,223.0189040915443
21,156,231.20889608799752
22,123,239.3988880844508
23,80,247.588880080904
0,88,59.2190641624796
1,64,67.40905615893283
2,39,75.59904815538607
3,18,83.7890401518393
4,6,91.97903214829253
5,6,100.16902414474578
6,15,108.359016141199
7,40,116.54900813765224
8,101,124.73900013410548
9,157,132.9289921305587
10,207,141.11898412701197
11,221,149.3089761234652
12,261,157.4989681199184
13,223,165.68896011637167
14,230,173.8789521128249
15,211,182.06894410927814
16,264,190.25893610573138
17,264,198.4489281021846
18,251,206.6389200986378
19,177,214.82891209509108
20,137,223.0189040915443
21,115,231.20889608799752
22,121,239.3988880844508
23,102,247.588880080904
0,85,59.2190641624796
1,64,67.40905615893283
2,52,75.59904815538607
3,31,83.7890401518393
4,7,91.97903214829253
5,6,100.16902414474578
6,7,108.359016141199
7,39,116.54900813765224
8,71,124.73900013410548
9,151,132.9289921305587
10,226,141.11898412701197
11,218,149.3089761234652
12,277,157.4989681199184
13,269,165.68896011637167
14,258,173.8789521128249
15,230,182.06894410927814
16,289,190.25893610573138
17,253,198.4489281021846
18,226,206.6389200986378
19,181,214.82891209509108
20,129,223.0189040915443
21,88,231.20889608799752
22,88,239.3988880844508
23,48,247.588880080904
0,25,59.2190641624796
1,15,67.40905615893283
2,3,75.59904815538607
3,2,83.7890401518393
4,3,91.97903214829253
5,28,100.16902414474578
6,107,108.359016141199
7,299,116.54900813765224
8,381,124.73900013410548
9,180,132.9289921305587
10,92,141.11898412701197
11,131,149.3089761234652
12,166,157.4989681199184
13,156,165.68896011637167
14,122,173.8789521128249
15,142,182.06894410927814
16,238,190.25893610573138
17,540,198.4489281021846
18,469,206.6389200986378
19,288,214.82891209509108
20,189,223.0189040915443
21,141,231.20889608799752
22,88,239.3988880844508
23,52,247.588880080904
0,23,59.2190641624796
1,7,67.40905615893283
2,4,75.59904815538607
3,1,83.7890401518393
4,4,91.97903214829253
5,19,100.16902414474578
6,105,108.359016141199
7,326,116.54900813765224
8,474,124.73900013410548
9,198,132.9289921305587
10,75,141.11898412701197
11,112,149.3089761234652
12,159,157.4989681199184
13,171,165.68896011637167
14,137,173.8789521128249
15,139,182.06894410927814
16,246,190.25893610573138
17,553,198.4489281021846
18,512,206.6389200986378
19,286,214.82891209509108
20,204,223.0189040915443
21,178,231.20889608799752
22,115,239.3988880844508
23,63,247.588880080904
0,23,59.2190641624796
1,9,67.40905615893283
2,6,75.59904815538607
4,3,91.97903214829253
5,3,100.16902414474578
6,28,108.359016141199
7,67,116.54900813765224
8,200,124.73900013410548
9,185,132.9289921305587
10,109,141.11898412701197
11,116,149.3089761234652
12,117,157.4989681199184
13,86,165.68896011637167
14,80,173.8789521128249
15,99,182.06894410927814
16,180,190.25893610573138
17,170,198.4489281021846
18,132,206.6389200986378
19,189,214.82891209509108
20,140,223.0189040915443
21,79,231.20889608799752
22,94,239.3988880844508
23,55,247.588880080904
0,22,59.2190641624796
1,11,67.40905615893283
2,4,75.59904815538607
3,1,83.7890401518393
4,6,91.97903214829253
5,24,100.16902414474578
6,87,108.359016141199
7,303,116.54900813765224
8,409,124.73900013410548
9,197,132.9289921305587
10,105,141.11898412701197
11,99,149.3089761234652
12,171,157.4989681199184
13,136,165.68896011637167
14,117,173.8789521128249
15,138,182.06894410927814
16,203,190.25893610573138
17,438,198.4489281021846
18,430,206.6389200986378
19,278,214.82891209509108
20,207,223.0189040915443
21,149,231.20889608799752
22,106,239.3988880844508
23,83,247.588880080904
0,42,59.2190641624796
1,19,67.40905615893283
2,12,75.59904815538607
3,7,83.7890401518393
4,6,91.97903214829253
5,31,100.16902414474578
6,78,108.359016141199
7,228,116.54900813765224
8,386,124.73900013410548
9,189,132.9289921305587
10,106,141.11898412701197
11,135,149.3089761234652
12,193,157.4989681199184
13,163,165.68896011637167
14,131,173.8789521128249
15,178,182.06894410927814
16,242,190.25893610573138
17,445,198.4489281021846
18,354,206.6389200986378
19,228,214.82891209509108
20,155,223.0189040915443
21,112,231.20889608799752
22,89,239.3988880844508
23,99,247.588880080904
0,80,59.2190641624796
1,50,67.40905615893283
2,25,75.59904815538607
3,19,83.7890401518393
4,4,91.97903214829253
5,7,100.16902414474578
6,17,108.359016141199
7,49,116.54900813765224
8,88,124.73900013410548
9,122,132.9289921305587
10,149,141.11898412701197
11,172,149.3089761234652
12,211,157.4989681199184
13,186,165.68896011637167
14,177,173.8789521128249
15,223,182.06894410927814
16,190,190.25893610573138
17,217,198.4489281021846
18,224,206.6389200986378
19,173,214.82891209509108
20,111,223.0189040915443
21,120,231.20889608799752
22,114,239.3988880844508
23,81,247.588880080904
0,64,59.2190641624796
1,60,67.40905615893283
2,40,75.59904815538607
3,31,83.7890401518393
4,1,91.97903214829253
5,2,100.16902414474578
6,12,108.359016141199
7,18,116.54900813765224
8,56,124.73900013410548
9,95,132.9289921305587
10,185,141.11898412701197
11,202,149.3089761234652
12,249,157.4989681199184
13,255,165.68896011637167
14,216,173.8789521128249
15,216,182.06894410927814
16,217,190.25893610573138
