atemp,casual,Predicted Y
0.6212,18,54.62199245508655
0.6212,7,54.62199245508655
0.6061,6,52.654783317855994
0.6212,12,54.62199245508655
0.6212,7,54.62199245508655
0.6515,27,58.56943860462864
0.6515,47,58.56943860462864
0.6515,99,58.56943860462864
0.6667,122,60.54967561694017
0.6515,140,58.56943860462864
0.6515,140,58.56943860462864
0.6667,151,60.54967561694017
0.6667,157,60.54967561694017
0.6818,175,62.516884754170725
0.6667,152,60.54967561694017
0.6515,108,58.56943860462864
0.6667,121,60.54967561694017
0.6515,74,58.56943860462864
0.6364,62,56.60222946739808
0.6364,61,56.60222946739808
0.6212,49,54.62199245508655
0.6212,30,54.62199245508655
0.6212,17,54.62199245508655
0.6212,17,54.62199245508655
0.6061,12,52.654783317855994
0.6061,3,52.654783317855994
0.6061,3,52.654783317855994
0.6061,7,52.654783317855994
0.6061,24,52.654783317855994
0.6212,29,54.62199245508655
0.6212,75,54.62199245508655
0.6667,136,60.54967561694017
0.6515,127,58.56943860462864
0.6515,175,58.56943860462864
0.6515,197,58.56943860462864
0.6515,197,58.56943860462864
0.6515,174,58.56943860462864
0.6667,177,60.54967561694017
0.6515,178,58.56943860462864
0.6515,117,58.56943860462864
0.6667,89,60.54967561694017
0.6515,55,58.56943860462864
0.6515,48,58.56943860462864
0.6515,19,58.56943860462864
0.6515,14,58.56943860462864
0.6061,7,52.654783317855994
0.5909,4,50.674546305544446
0.5909,3,50.674546305544446
0.5909,0,50.674546305544446
0.5606,1,46.72710015600236
0.5758,1,48.707337168313906
0.5909,4,50.674546305544446
0.6061,14,52.654783317855994
0.6212,29,54.62199245508655
0.6667,37,60.54967561694017
0.6667,55,60.54967561694017
0.6515,55,58.56943860462864
0.6667,40,60.54967561694017
0.6667,37,60.54967561694017
0.6667,58,60.54967561694017
0.6818,76,62.516884754170725
0.6818,53,62.516884754170725
0.6818,90,62.516884754170725
0.6667,79,60.54967561694017
0.6818,56,62.516884754170725
0.6515,54,58.56943860462864
0.6515,52,58.56943860462864
0.6364,33,56.60222946739808
0.6364,16,56.60222946739808
0.6061,5,52.654783317855994
0.6212,5,54.62199245508655
0.6212,2,54.62199245508655
0.6212,0,54.62199245508655
0.6212,1,54.62199245508655
0.6061,1,52.654783317855994
0.6061,7,52.654783317855994
0.6364,27,56.60222946739808
0.6667,39,60.54967561694017
0.697,38,64.49712176648228
0.7424,45,70.4117770532549
0.7576,49,72.39201406556646
0.7727,41,74.35922320279701
0.7576,33,72.39201406556646
0.7879,43,76.33946021510855
0.7879,39,76.33946021510855
0.803,41,78.3066693523391
0.7879,70,76.33946021510855
0.7576,68,72.39201406556646
0.6818,44,62.516884754170725
0.6818,50,62.516884754170725
0.697,31,64.49712176648228
0.6515,30,58.56943860462864
0.6515,23,58.56943860462864
0.6364,11,56.60222946739808
0.6364,10,56.60222946739808
0.6061,7,52.654783317855994
0.6061,2,52.654783317855994
0.6061,0,52.654783317855994
0.5758,3,48.707337168313906
0.6212,12,54.62199245508655
0.6515,18,58.56943860462864
0.6515,41,58.56943860462864
0.6515,32,58.56943860462864
0.6667,31,60.54967561694017
0.6667,53,60.54967561694017
0.6667,55,60.54967561694017
0.697,45,64.49712176648228
0.697,50,64.49712176648228
0.7121,43,66.4643309037128
0.7121,60,66.4643309037128
0.7121,78,66.4643309037128
0.697,78,64.49712176648228
0.6667,60,60.54967561694017
0.6515,69,58.56943860462864
0.6515,26,58.56943860462864
0.6364,32,56.60222946739808
0.6364,32,56.60222946739808
0.6212,15,54.62199245508655
0.6212,13,54.62199245508655
0.6212,2,54.62199245508655
0.6061,2,52.654783317855994
0.5455,2,44.75989101877182
0.5455,1,44.75989101877182
0.6061,4,52.654783317855994
0.6061,29,52.654783317855994
0.6364,44,56.60222946739808
0.6364,33,56.60222946739808
0.6515,35,58.56943860462864
0.6515,47,58.56943860462864
0.6667,50,60.54967561694017
0.6667,70,60.54967561694017
0.6818,46,62.516884754170725
0.6667,64,60.54967561694017
0.697,63,64.49712176648228
0.6818,98,62.516884754170725
0.6667,114,60.54967561694017
0.6515,89,58.56943860462864
0.6515,55,58.56943860462864
0.6515,81,58.56943860462864
0.6364,43,56.60222946739808
0.6212,27,54.62199245508655
0.6212,20,54.62199245508655
0.6212,15,54.62199245508655
0.6061,6,52.654783317855994
0.6212,5,54.62199245508655
0.6212,1,54.62199245508655
0.6061,3,52.654783317855994
0.6061,11,52.654783317855994
0.6212,25,54.62199245508655
0.6364,39,56.60222946739808
0.6515,58,58.56943860462864
0.6667,61,60.54967561694017
0.697,68,64.49712176648228
0.697,83,64.49712176648228
0.6818,83,62.516884754170725
0.697,78,64.49712176648228
0.697,82,64.49712176648228
0.697,85,64.49712176648228
0.697,99,64.49712176648228
0.6818,98,62.516884754170725
0.6667,80,60.54967561694017
0.6515,84,58.56943860462864
0.6364,69,56.60222946739808
0.6364,49,56.60222946739808
0.6364,44,56.60222946739808
0.6364,31,56.60222946739808
0.6212,20,54.62199245508655
0.6212,9,54.62199245508655
0.6212,5,54.62199245508655
0.6061,3,52.654783317855994
0.5455,1,44.75989101877182
0.6061,11,52.654783317855994
0.6061,10,52.654783317855994
0.6364,38,56.60222946739808
0.6667,55,60.54967561694017
0.7121,103,66.4643309037128
0.7121,144,66.4643309037128
0.7121,142,66.4643309037128
0.7121,178,66.4643309037128
0.7121,177,66.4643309037128
0.7273,168,68.44456791602437
0.7424,206,70.4117770532549
0.7273,179,68.44456791602437
0.7121,193,66.4643309037128
0.697,156,64.49712176648228
0.6818,136,62.516884754170725
0.6667,95,60.54967561694017
0.6667,78,60.54967561694017
0.6667,66,60.54967561694017
0.6515,47,58.56943860462864
0.6515,23,58.56943860462864
0.6515,19,58.56943860462864
0.6364,8,56.60222946739808
0.6364,3,56.60222946739808
0.5758,0,48.707337168313906
0.5455,0,44.75989101877182
0.5758,3,48.707337168313906
0.6364,39,56.60222946739808
0.6667,82,60.54967561694017
0.697,131,64.49712176648228
0.7121,215,66.4643309037128
0.7576,198,72.39201406556646
0.7727,248,74.35922320279701
0.7879,225,76.33946021510855
0.803,194,78.3066693523391
0.803,195,78.3066693523391
0.7424,181,70.4117770532549
0.7424,74,70.4117770532549
0.6061,100,52.654783317855994
0.6061,83,52.654783317855994
0.6061,75,52.654783317855994
0.6061,69,52.654783317855994
0.5758,70,48.707337168313906
0.5758,63,48.707337168313906
0.5758,43,48.707337168313906
0.5758,33,48.707337168313906
0.5909,13,50.674546305544446
0.6061,8,52.654783317855994
0.5758,1,48.707337168313906
0.5758,5,48.707337168313906
0.6061,17,52.654783317855994
0.6667,42,60.54967561694017
0.6818,142,62.516884754170725
0.697,166,64.49712176648228
0.697,177,64.49712176648228
0.7121,237,66.4643309037128
0.7121,242,66.4643309037128
0.7273,235,68.44456791602437
0.7424,224,70.4117770532549
0.7424,236,70.4117770532549
0.7273,240,68.44456791602437
0.7273,222,68.44456791602437
0.7121,170,66.4643309037128
0.697,195,64.49712176648228
0.6818,195,62.516884754170725
0.6818,115,62.516884754170725
0.6818,44,62.516884754170725
0.6515,19,58.56943860462864
0.6515,15,58.56943860462864
0.6212,8,54.62199245508655
0.6212,1,54.62199245508655
0.6212,1,54.62199245508655
0.6212,1,54.62199245508655
0.6212,3,54.62199245508655
0.6515,22,58.56943860462864
0.6818,41,62.516884754170725
0.6818,50,62.516884754170725
0.697,55,64.49712176648228
0.697,75,64.49712176648228
0.7273,71,68.44456791602437
0.7424,67,70.4117770532549
0.7424,66,70.4117770532549
0.7424,51,70.4117770532549
0.7576,79,72.39201406556646
0.7576,79,72.39201406556646
0.7576,70,72.39201406556646
0.7727,71,74.35922320279701
0.7273,59,68.44456791602437
0.7424,77,70.4117770532549
0.7273,31,68.44456791602437
0.697,19,64.49712176648228
0.697,11,64.49712176648228
0.6667,4,60.54967561694017
0.6667,1,60.54967561694017
0.6667,0,60.54967561694017
0.6364,0,56.60222946739808
0.6364,5,56.60222946739808
0.6667,9,60.54967561694017
0.697,24,64.49712176648228
0.697,31,64.49712176648228
0.6667,31,60.54967561694017
0.6667,13,60.54967561694017
0.697,24,64.49712176648228
0.697,38,64.49712176648228
0.697,33,64.49712176648228
0.7273,50,68.44456791602437
0.7273,55,68.44456791602437
0.7273,57,68.44456791602437
0.7424,79,70.4117770532549
0.7121,77,66.4643309037128
0.697,71,64.49712176648228
0.697,55,64.49712176648228
0.6667,66,60.54967561694017
0.6667,30,60.54967561694017
0.6364,20,56.60222946739808
0.5909,6,50.674546305544446
0.5909,2,50.674546305544446
0.5909,1,50.674546305544446
0.5606,2,46.72710015600236
0.5758,0,48.707337168313906
0.5758,2,48.707337168313906
0.5758,11,48.707337168313906
0.5909,13,50.674546305544446
0.6667,28,60.54967561694017
0.697,25,64.49712176648228
0.7424,29,70.4117770532549
0.7727,30,74.35922320279701
0.7727,32,74.35922320279701
0.7879,48,76.33946021510855
0.7879,39,76.33946021510855
0.7879,47,76.33946021510855
0.7727,47,74.35922320279701
0.7576,80,72.39201406556646
0.7576,70,72.39201406556646
0.7727,79,74.35922320279701
0.7121,61,66.4643309037128
0.6818,39,62.516884754170725
0.6818,32,62.516884754170725
0.6818,31,62.516884754170725
0.697,6,64.49712176648228
0.697,9,64.49712176648228
0.6667,10,60.54967561694017
0.6364,2,56.60222946739808
0.6667,7,60.54967561694017
0.6364,3,56.60222946739808
0.6667,11,60.54967561694017
0.6667,30,60.54967561694017
0.697,36,64.49712176648228
0.7273,30,68.44456791602437
0.697,30,64.49712176648228
0.7121,61,66.4643309037128
0.7273,49,68.44456791602437
0.7576,54,72.39201406556646
0.7879,53,76.33946021510855
0.7879,39,76.33946021510855
0.6364,27,56.60222946739808
0.5909,6,50.674546305544446
0.6061,35,52.654783317855994
0.6061,45,52.654783317855994
0.6061,30,52.654783317855994
0.6061,46,52.654783317855994
0.6061,33,52.654783317855994
0.6061,40,52.654783317855994
0.6061,31,52.654783317855994
0.5758,5,48.707337168313906
0.5758,12,48.707337168313906
0.5758,7,48.707337168313906
0.5758,2,48.707337168313906
0.5606,4,46.72710015600236
0.5758,11,48.707337168313906
0.6061,21,52.654783317855994
0.6515,68,58.56943860462864
0.6818,77,62.516884754170725
0.697,87,64.49712176648228
0.697,101,64.49712176648228
0.7273,145,68.44456791602437
0.7424,167,70.4117770532549
0.7424,158,70.4117770532549
0.7273,182,68.44456791602437
0.7273,171,68.44456791602437
0.7273,160,68.44456791602437
0.7273,132,68.44456791602437
0.697,128,64.49712176648228
0.7121,129,66.4643309037128
0.6818,83,62.516884754170725
0.6818,60,62.516884754170725
0.6667,47,60.54967561694017
0.6515,42,58.56943860462864
0.6515,19,58.56943860462864
0.6364,28,56.60222946739808
0.6212,6,54.62199245508655
0.6212,0,54.62199245508655
0.6212,7,54.62199245508655
0.5909,8,50.674546305544446
0.6515,27,58.56943860462864
0.6818,27,62.516884754170725
0.697,62,64.49712176648228
0.697,95,64.49712176648228
0.7273,110,68.44456791602437
0.7576,133,72.39201406556646
0.7273,139,68.44456791602437
0.7424,122,70.4117770532549
0.7424,142,70.4117770532549
0.7576,128,72.39201406556646
0.7424,146,70.4117770532549
0.7424,141,70.4117770532549
0.7424,120,70.4117770532549
0.697,101,64.49712176648228
0.6818,65,62.516884754170725
0.697,56,64.49712176648228
0.6818,19,62.516884754170725
0.6515,10,58.56943860462864
0.6515,5,58.56943860462864
0.6515,8,58.56943860462864
0.6364,2,56.60222946739808
0.6212,0,54.62199245508655
0.6212,5,54.62199245508655
0.6364,19,56.60222946739808
0.6667,28,60.54967561694017
0.697,35,64.49712176648228
0.7424,41,70.4117770532549
0.7576,44,72.39201406556646
0.7879,39,76.33946021510855
0.803,40,78.3066693523391
0.8182,22,80.28690636465063
0.8333,40,82.25411550188119
0.8485,38,84.23435251419272
0.8485,57,84.23435251419272
0.8485,59,84.23435251419272
0.8333,57,82.25411550188119
0.8333,80,82.25411550188119
0.697,42,64.49712176648228
0.6667,21,60.54967561694017
0.697,20,64.49712176648228
0.6667,11,60.54967561694017
0.6667,3,60.54967561694017
0.6667,6,60.54967561694017
0.6667,2,60.54967561694017
0.6667,2,60.54967561694017
0.6667,0,60.54967561694017
0.6667,4,60.54967561694017
0.6818,13,62.516884754170725
0.697,29,64.49712176648228
0.7121,35,66.4643309037128
0.7273,27,68.44456791602437
0.7727,38,74.35922320279701
0.7727,39,74.35922320279701
0.7879,38,76.33946021510855
0.803,32,78.3066693523391
0.8485,33,84.23435251419272
0.8485,37,84.23435251419272
0.7879,25,76.33946021510855
0.8182,48,80.28690636465063
0.803,39,78.3066693523391
0.7576,42,72.39201406556646
0.7424,57,70.4117770532549
0.7424,49,70.4117770532549
0.7273,44,68.44456791602437
0.7121,20,66.4643309037128
0.7121,9,66.4643309037128
0.697,1,64.49712176648228
0.697,2,64.49712176648228
0.6818,0,62.516884754170725
0.6818,0,62.516884754170725
0.6818,4,62.516884754170725
0.6818,18,62.516884754170725
0.697,32,64.49712176648228
0.7424,31,70.4117770532549
0.7424,23,70.4117770532549
0.7576,33,72.39201406556646
0.7424,55,70.4117770532549
0.7576,40,72.39201406556646
0.7576,39,72.39201406556646
0.7576,27,72.39201406556646
0.5606,13,46.72710015600236
0.5909,23,50.674546305544446
0.6667,70,60.54967561694017
0.697,51,64.49712176648228
0.6667,79,60.54967561694017
0.6667,61,60.54967561694017
0.6667,56,60.54967561694017
0.6364,48,56.60222946739808
0.6061,33,52.654783317855994
0.6212,14,54.62199245508655
0.6212,4,54.62199245508655
0.6212,3,54.62199245508655
0.6212,1,54.62199245508655
0.6212,0,54.62199245508655
0.6212,6,54.62199245508655
0.6061,14,52.654783317855994
0.6212,23,54.62199245508655
0.6212,53,54.62199245508655
0.6364,29,56.60222946739808
0.6364,32,56.60222946739808
0.6515,38,58.56943860462864
0.6515,51,58.56943860462864
0.6667,39,60.54967561694017
0.6515,49,58.56943860462864
0.6667,42,60.54967561694017
0.6667,43,60.54967561694017
0.6515,78,58.56943860462864
0.6515,94,58.56943860462864
0.6515,67,58.56943860462864
0.6364,81,56.60222946739808
0.6212,58,54.62199245508655
0.6212,42,54.62199245508655
0.6061,27,52.654783317855994
0.5909,23,50.674546305544446
0.5909,7,50.674546305544446
0.5758,16,48.707337168313906
0.5909,1,50.674546305544446
0.5909,2,50.674546305544446
0.5909,7,50.674546305544446
0.5909,12,50.674546305544446
0.6061,17,52.654783317855994
0.6061,50,52.654783317855994
0.6364,31,56.60222946739808
0.6212,59,54.62199245508655
0.6515,73,58.56943860462864
0.6515,61,58.56943860462864
0.6515,85,58.56943860462864
0.6515,105,58.56943860462864
0.6515,74,58.56943860462864
0.6667,96,60.54967561694017
0.6667,104,60.54967561694017
0.6515,102,58.56943860462864
0.6364,114,56.60222946739808
0.6515,92,58.56943860462864
0.6212,75,54.62199245508655
0.6212,71,54.62199245508655
0.6212,41,54.62199245508655
0.6061,42,52.654783317855994
0.5909,24,50.674546305544446
0.5909,10,50.674546305544446
0.5758,6,48.707337168313906
0.5909,9,50.674546305544446
0.5455,4,44.75989101877182
0.5758,16,48.707337168313906
0.5909,14,50.674546305544446
0.6212,37,54.62199245508655
0.6515,72,58.56943860462864
0.6667,114,60.54967561694017
0.6667,171,60.54967561694017
0.6818,187,62.516884754170725
0.6818,221,62.516884754170725
0.6667,201,60.54967561694017
0.6818,205,62.516884754170725
0.6818,183,62.516884754170725
0.6818,234,62.516884754170725
0.6818,185,62.516884754170725
0.6818,164,62.516884754170725
0.6667,108,60.54967561694017
0.6515,85,58.56943860462864
0.6515,65,58.56943860462864
0.6364,61,56.60222946739808
0.6212,34,54.62199245508655
0.6061,16,52.654783317855994
0.6061,28,52.654783317855994
0.6061,21,52.654783317855994
0.5909,4,50.674546305544446
0.6061,4,52.654783317855994
0.5909,10,50.674546305544446
0.6061,20,52.654783317855994
0.6364,45,56.60222946739808
0.6667,74,60.54967561694017
0.6818,127,62.516884754170725
0.697,147,64.49712176648228
0.697,177,64.49712176648228
0.7424,200,70.4117770532549
0.7424,168,70.4117770532549
0.7424,129,70.4117770532549
0.7273,129,68.44456791602437
0.7424,133,70.4117770532549
0.7273,147,68.44456791602437
0.697,145,64.49712176648228
0.7121,85,66.4643309037128
0.6818,59,62.516884754170725
0.6818,65,62.516884754170725
0.6667,39,60.54967561694017
0.6667,21,60.54967561694017
0.6667,17,60.54967561694017
0.6061,2,52.654783317855994
0.6061,3,52.654783317855994
0.5909,1,50.674546305544446
0.5909,2,50.674546305544446
0.5758,10,48.707337168313906
0.6364,22,56.60222946739808
0.6515,18,58.56943860462864
0.697,33,64.49712176648228
0.7121,52,66.4643309037128
0.7576,42,72.39201406556646
0.7727,39,74.35922320279701
0.7879,27,76.33946021510855
0.7879,32,76.33946021510855
0.803,53,78.3066693523391
0.803,45,78.3066693523391
0.7879,72,76.33946021510855
0.7727,80,74.35922320279701
0.7576,63,72.39201406556646
0.7424,91,70.4117770532549
0.697,48,64.49712176648228
0.7273,36,68.44456791602437
0.697,32,64.49712176648228
0.697,25,64.49712176648228
0.697,7,64.49712176648228
0.6818,9,62.516884754170725
0.6818,2,62.516884754170725
0.6818,1,62.516884754170725
0.6667,0,60.54967561694017
0.697,8,64.49712176648228
0.697,28,64.49712176648228
0.7273,31,68.44456791602437
0.7879,22,76.33946021510855
0.7879,29,76.33946021510855
0.803,29,78.3066693523391
0.8182,26,80.28690636465063
0.8333,33,82.25411550188119
0.8182,41,80.28690636465063
0.8182,48,80.28690636465063
0.8485,61,84.23435251419272
0.803,68,78.3066693523391
0.803,80,78.3066693523391
0.7424,54,70.4117770532549
0.7273,48,68.44456791602437
0.7121,47,66.4643309037128
0.7121,36,66.4643309037128
0.697,19,64.49712176648228
0.6667,11,60.54967561694017
0.6667,4,60.54967561694017
0.6667,2,60.54967561694017
0.6667,2,60.54967561694017
0.6364,0,56.60222946739808
0.6364,4,56.60222946739808
0.6364,5,56.60222946739808
0.6667,27,60.54967561694017
0.7121,34,66.4643309037128
0.697,28,64.49712176648228
0.7273,34,68.44456791602437
0.7879,26,76.33946021510855
0.803,28,78.3066693523391
0.8182,23,80.28690636465063
0.8333,44,82.25411550188119
0.8182,36,80.28690636465063
0.8182,30,80.28690636465063
0.8333,50,82.25411550188119
0.8333,68,82.25411550188119
0.8485,59,84.23435251419272
0.8333,45,82.25411550188119
0.803,33,78.3066693523391
0.7727,25,74.35922320279701
0.7424,26,70.4117770532549
0.7424,13,70.4117770532549
0.7273,5,68.44456791602437
0.7273,2,68.44456791602437
0.7121,1,66.4643309037128
0.7121,0,66.4643309037128
0.7121,2,66.4643309037128
0.7121,6,66.4643309037128
0.7273,23,68.44456791602437
0.7576,23,72.39201406556646
0.8182,34,80.28690636465063
0.8636,31,86.20156165142328
0.8939,27,90.14900780096536
0.8939,29,90.14900780096536
0.8939,21,90.14900780096536
0.8939,50,90.14900780096536
0.9242,40,94.09645395050745
0.9242,43,94.09645395050745
0.9091,40,92.12924481327693
0.8939,39,90.14900780096536
0.9242,51,94.09645395050745
0.8939,38,90.14900780096536
0.8939,38,90.14900780096536
0.8636,36,86.20156165142328
0.8182,40,80.28690636465063
0.8333,9,82.25411550188119
0.7879,7,76.33946021510855
0.803,0,78.3066693523391
0.7879,1,76.33946021510855
0.7424,8,70.4117770532549
0.7121,2,66.4643309037128
0.7424,13,70.4117770532549
0.803,20,78.3066693523391
0.8485,30,84.23435251419272
0.8939,31,90.14900780096536
0.9242,32,94.09645395050745
0.8939,23,90.14900780096536
0.9545,20,98.04390010004954
0.9848,25,101.99134624959166
1.0,24,103.97158326190319
0.9848,32,101.99134624959166
0.8333,29,82.25411550188119
0.8485,35,84.23435251419272
0.8182,34,80.28690636465063
0.7879,40,76.33946021510855
0.8182,46,80.28690636465063
0.803,38,78.3066693523391
0.7879,44,76.33946021510855
0.7879,19,76.33946021510855
0.7879,16,76.33946021510855
0.7727,13,74.35922320279701
0.7727,13,74.35922320279701
0.7576,6,72.39201406556646
0.7273,5,68.44456791602437
